,Date,US,India,Brazil,United Kingdom,France,Russia,Turkey,Germany,Italy,Spain,Iran,Argentina,Colombia,Indonesia,Poland,Mexico,Ukraine,South Africa,Netherlands,Philippines,Malaysia,Czechia,Canada,Peru,Thailand,Belgium,Iraq,Vietnam,Romania,Chile,Japan,Bangladesh,Portugal,Switzerland,Israel,Greece,Slovakia,Sweden,Serbia,Austria,Pakistan,Hungary,Kazakhstan,Jordan,Morocco,Cuba,Georgia,Denmark,Ireland,Nepal,United Arab Emirates,Bulgaria,Lebanon,Australia,Croatia,Tunisia,Belarus,"Korea, South",Bolivia,Guatemala,Azerbaijan,Sri Lanka,Costa Rica,Saudi Arabia,Ecuador,Lithuania,Burma,Panama,Slovenia,Paraguay,West Bank and Gaza,Venezuela,Ethiopia,Dominican Republic,Uruguay,Norway,Kuwait,Libya,Mongolia,Egypt,Honduras,Moldova,Armenia,Oman,Kenya,Bosnia and Herzegovina,Finland,Bahrain,Singapore,Latvia,Zambia,Qatar,Estonia,Nigeria,North Macedonia,Botswana,Algeria,Zimbabwe,Albania,Mozambique,Uzbekistan,Cyprus,Kyrgyzstan,Montenegro,Kosovo,Afghanistan,Namibia,Uganda,Ghana,El Salvador,Cambodia,Rwanda,China,Laos,Luxembourg,Cameroon,Jamaica,Maldives,Trinidad and Tobago,Angola,Congo (Kinshasa),Malawi,Senegal,Cote d'Ivoire,Eswatini,Malta,Fiji,Suriname,Madagascar,Syria,Sudan,Cabo Verde,Mauritania,Gabon,Guyana,Papua New Guinea,Iceland,Belize,Guinea,Burundi,Togo,Barbados,Tanzania,Lesotho,Seychelles,Bahamas,Haiti,Benin,Andorra,Somalia,Mauritius,Mali,Congo (Brazzaville),Timor-Leste,Burkina Faso,Nicaragua,Tajikistan,Taiwan*,South Sudan,Brunei,New Zealand,Saint Lucia,Djibouti,Equatorial Guinea,Central African Republic,Gambia,Yemen,San Marino,Eritrea,Niger,Comoros,Sierra Leone,Dominica,Grenada,Liberia,Guinea-Bissau,Liechtenstein,Saint Vincent and the Grenadines,Chad,Monaco,Antigua and Barbuda,Sao Tome and Principe,Saint Kitts and Nevis,Bhutan,Summer Olympics 2020,Diamond Princess,Solomon Islands,Holy See,MS Zaandam,Palau,Vanuatu,Marshall Islands,Samoa,Kiribati,Tonga,Micronesia
615,2020-08-02,46006.0,52972.0,24066.0,747.0,3.0,5387.0,987.0,215.0,238.0,0.0,2685.0,5376.0,11470.0,1519.0,548.0,4853.0,1152.0,8195.0,387.0,4953.0,14.0,101.0,196.0,21358.0,5.0,447.0,2447.0,31.0,1075.0,2073.0,1331.0,886.0,153.0,138.0,708.0,75.0,7.0,38.0,311.0,92.0,1394.0,9.0,6407.0,5.0,522.0,13.0,6.0,0.0,53.0,246.0,239.0,119.0,155.0,423.0,36.0,9.0,121.0,23.0,1360.0,327.0,286.0,8.0,788.0,1357.0,0.0,17.0,0.0,1070.0,9.0,159.0,137.0,763.0,707.0,828.0,8.0,15.0,463.0,146.0,0.0,167.0,512.0,249.0,209.0,0.0,690.0,420.0,10.0,346.0,313.0,5.0,119.0,196.0,7.0,304.0,163.0,0.0,515.0,262.0,123.0,39.0,553.0,10.0,420.0,60.0,245.0,0.0,70.0,6.0,0.0,398.0,0.0,20.0,158.0,0.0,62.0,0.0,11.0,215.0,9.0,35.0,31.0,45.0,60.0,73.0,69.0,15.0,0.0,89.0,255.0,29.0,94.0,67.0,4.0,0.0,44.0,19.0,14.0,1.0,9.0,0.0,3.0,10.0,0.0,16.0,0.0,49.0,12.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,42.0,1.0,77.0,0.0,2.0,0.0,77.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2020-08-03,45284.0,52050.0,20106.0,942.0,3361.0,5364.0,995.0,891.0,159.0,8532.0,2598.0,4824.0,10199.0,1679.0,575.0,4767.0,1020.0,5377.0,378.0,3145.0,2.0,208.0,226.0,4250.0,3.0,465.0,2735.0,31.0,823.0,1762.0,965.0,1356.0,106.0,66.0,1800.0,75.0,10.0,165.0,258.0,81.0,762.0,9.0,1867.0,5.0,659.0,24.0,2.0,207.0,46.0,418.0,164.0,204.0,177.0,412.0,34.0,4.0,99.0,34.0,1693.0,236.0,241.0,5.0,427.0,1258.0,809.0,10.0,2.0,1003.0,1.0,80.0,244.0,548.0,583.0,874.0,5.0,66.0,388.0,226.0,0.0,157.0,597.0,120.0,52.0,0.0,544.0,166.0,13.0,299.0,226.0,3.0,233.0,215.0,1.0,288.0,74.0,0.0,507.0,154.0,101.0,27.0,730.0,26.0,410.0,43.0,250.0,0.0,112.0,13.0,798.0,395.0,0.0,30.0,114.0,0.0,9.0,0.0,11.0,129.0,0.0,81.0,18.0,41.0,42.0,38.0,63.0,14.0,0.0,44.0,132.0,38.0,0.0,36.0,59.0,115.0,0.0,1.0,8.0,0.0,47.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,44.0,0.0,12.0,0.0,0.0,2.0,346.0,0.0,7.0,0.0,44.0,-1.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2020-08-04,54974.0,52509.0,56283.0,675.0,971.0,5121.0,1083.0,717.0,190.0,5760.0,2751.0,6792.0,7129.0,1922.0,680.0,6148.0,1099.0,4456.0,493.0,6263.0,1.0,278.0,713.0,6790.0,1.0,334.0,2836.0,20.0,1232.0,1469.0,1246.0,1918.0,112.0,130.0,1729.0,118.0,14.0,334.0,287.0,96.0,0.0,9.0,1434.0,6.0,1021.0,31.0,3.0,79.0,45.0,259.0,189.0,255.0,0.0,715.0,24.0,19.0,84.0,33.0,1515.0,823.0,226.0,6.0,435.0,1363.0,922.0,17.0,1.0,968.0,9.0,128.0,229.0,684.0,588.0,1178.0,9.0,28.0,475.0,161.0,0.0,112.0,505.0,332.0,196.0,0.0,605.0,394.0,17.0,297.0,295.0,3.0,213.0,216.0,11.0,304.0,74.0,0.0,532.0,146.0,130.0,56.0,981.0,5.0,412.0,60.0,225.0,37.0,64.0,8.0,0.0,419.0,3.0,7.0,107.0,0.0,53.0,463.0,15.0,153.0,12.0,64.0,45.0,89.0,46.0,73.0,18.0,16.0,0.0,88.0,235.0,45.0,42.0,48.0,36.0,0.0,23.0,3.0,3.0,0.0,125.0,0.0,12.0,0.0,0.0,8.0,0.0,36.0,8.0,109.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,230.0,43.0,2.0,8.0,0.0,2.0,0.0,8.0,0.0,4.0,173.0,26.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2020-08-05,55883.0,56282.0,56169.0,906.0,1708.0,5186.0,1178.0,1285.0,384.0,2953.0,2697.0,7147.0,10735.0,1815.0,640.0,6139.0,1289.0,8559.0,471.0,3387.0,21.0,243.0,344.0,7734.0,7.0,510.0,2834.0,45.0,1309.0,1761.0,1355.0,2654.0,167.0,181.0,1690.0,118.0,49.0,425.0,295.0,85.0,675.0,11.0,2861.0,7.0,1283.0,25.0,15.0,126.0,50.0,381.0,254.0,303.0,355.0,445.0,58.0,17.0,126.0,43.0,1780.0,1144.0,193.0,5.0,580.0,1368.0,903.0,10.0,1.0,807.0,18.0,208.0,295.0,861.0,459.0,1365.0,9.0,47.0,651.0,251.0,0.0,123.0,799.0,408.0,288.0,1127.0,671.0,282.0,29.0,382.0,908.0,8.0,229.0,267.0,22.0,457.0,87.0,0.0,551.0,0.0,139.0,50.0,746.0,25.0,569.0,50.0,218.0,82.0,70.0,10.0,1263.0,439.0,0.0,5.0,122.0,0.0,90.0,0.0,8.0,148.0,5.0,51.0,75.0,65.0,106.0,56.0,53.0,36.0,0.0,69.0,327.0,52.0,0.0,58.0,26.0,141.0,12.0,39.0,8.0,29.0,86.0,0.0,13.0,1.0,0.0,0.0,0.0,36.0,35.0,22.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,51.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2020-08-06,57231.0,62538.0,53989.0,964.0,1601.0,5239.0,1153.0,926.0,401.0,4088.0,2634.0,7513.0,11996.0,1882.0,726.0,6590.0,1346.0,8307.0,715.0,3480.0,15.0,202.0,313.0,7785.0,2.0,858.0,3047.0,33.0,1345.0,1948.0,1485.0,2977.0,213.0,181.0,1677.0,150.0,63.0,378.0,299.0,130.0,727.0,33.0,2590.0,1.0,1144.0,49.0,9.0,146.0,69.0,360.0,239.0,297.0,255.0,382.0,28.0,41.0,127.0,20.0,1282.0,830.0,144.0,0.0,653.0,1402.0,1671.0,24.0,0.0,1187.0,15.0,315.0,333.0,981.0,564.0,876.0,9.0,59.0,620.0,404.0,0.0,131.0,657.0,406.0,233.0,427.0,538.0,258.0,20.0,375.0,301.0,18.0,142.0,287.0,11.0,354.0,110.0,0.0,571.0,118.0,127.0,41.0,522.0,15.0,549.0,69.0,196.0,67.0,112.0,10.0,567.0,425.0,0.0,7.0,132.0,0.0,66.0,0.0,30.0,86.0,11.0,88.0,56.0,65.0,177.0,98.0,59.0,20.0,0.0,46.0,304.0,55.0,70.0,45.0,0.0,0.0,29.0,10.0,6.0,28.0,89.0,5.0,11.0,0.0,0.0,16.0,0.0,10.0,21.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,42.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,136.0,5.0,0.0,0.0,1.0,8.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2020-08-07,61063.0,61537.0,49403.0,900.0,2387.0,5191.0,1185.0,1157.0,552.0,4507.0,2450.0,7482.0,9494.0,2473.0,809.0,6717.0,1503.0,7292.0,652.0,3294.0,25.0,329.0,536.0,8466.0,15.0,768.0,3461.0,39.0,1378.0,2154.0,1605.0,2851.0,290.0,161.0,1764.0,147.0,43.0,380.0,276.0,141.0,782.0,24.0,2404.0,5.0,1018.0,54.0,7.0,161.0,98.0,464.0,216.0,195.0,279.0,426.0,62.0,14.0,111.0,43.0,1468.0,931.0,129.0,0.0,1011.0,1567.0,1432.0,24.0,2.0,1142.0,10.0,133.0,324.0,886.0,552.0,1173.0,7.0,83.0,682.0,200.0,0.0,141.0,610.0,362.0,166.0,354.0,727.0,291.0,22.0,418.0,242.0,6.0,322.0,291.0,9.0,443.0,155.0,0.0,529.0,112.0,135.0,93.0,742.0,13.0,503.0,69.0,181.0,41.0,150.0,31.0,455.0,418.0,3.0,17.0,120.0,0.0,40.0,0.0,29.0,89.0,15.0,55.0,46.0,84.0,172.0,77.0,68.0,49.0,0.0,107.0,182.0,61.0,44.0,46.0,54.0,136.0,0.0,25.0,20.0,0.0,113.0,0.0,16.0,5.0,0.0,0.0,0.0,69.0,12.0,0.0,11.0,0.0,0.0,9.0,91.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,21.0,155.0,28.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2020-08-08,55176.0,64399.0,46389.0,765.0,70.0,5185.0,1172.0,707.0,347.0,0.0,2125.0,6134.0,9666.0,2277.0,843.0,6495.0,1516.0,7712.0,600.0,4131.0,7.0,175.0,233.0,0.0,3.0,617.0,3325.0,23.0,1350.0,2198.0,1571.0,2611.0,186.0,182.0,754.0,151.0,43.0,260.0,255.0,82.0,842.0,32.0,2009.0,9.0,1345.0,59.0,3.0,4.0,174.0,378.0,239.0,134.0,272.0,386.0,77.0,22.0,124.0,36.0,1164.0,919.0,105.0,2.0,721.0,1469.0,1603.0,36.0,0.0,1091.0,14.0,197.0,206.0,795.0,801.0,1069.0,10.0,48.0,472.0,153.0,0.0,167.0,608.0,453.0,200.0,290.0,699.0,0.0,14.0,322.0,132.0,7.0,417.0,267.0,14.0,453.0,200.0,0.0,538.0,124.0,124.0,28.0,595.0,14.0,409.0,39.0,190.0,78.0,0.0,13.0,436.0,434.0,2.0,6.0,92.0,0.0,56.0,324.0,16.0,129.0,50.0,34.0,81.0,49.0,116.0,96.0,92.0,40.0,0.0,103.0,214.0,65.0,0.0,55.0,12.0,0.0,16.0,0.0,3.0,32.0,98.0,5.0,18.0,0.0,0.0,0.0,12.0,48.0,38.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,17.0,0.0,41.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2020-08-09,48137.0,62064.0,22730.0,1113.0,6.0,5155.0,1182.0,385.0,463.0,0.0,2020.0,4688.0,10611.0,1893.0,624.0,4376.0,1233.0,6671.0,643.0,3028.0,13.0,118.0,212.0,14149.0,3.0,751.0,2726.0,29.0,1145.0,2033.0,1441.0,2487.0,131.0,152.0,924.0,202.0,30.0,73.0,236.0,114.0,634.0,43.0,1883.0,6.0,1230.0,65.0,9.0,8.0,68.0,380.0,225.0,53.0,294.0,313.0,61.0,19.0,112.0,28.0,944.0,416.0,87.0,3.0,484.0,1428.0,887.0,22.0,1.0,841.0,2.0,202.0,280.0,844.0,565.0,954.0,18.0,39.0,514.0,219.0,0.0,178.0,481.0,217.0,225.0,223.0,599.0,0.0,16.0,382.0,175.0,2.0,182.0,297.0,5.0,437.0,85.0,0.0,467.0,74.0,136.0,28.0,957.0,11.0,348.0,30.0,188.0,39.0,147.0,16.0,470.0,445.0,3.0,6.0,121.0,0.0,36.0,0.0,20.0,143.0,4.0,100.0,18.0,34.0,172.0,95.0,108.0,54.0,0.0,85.0,164.0,63.0,62.0,23.0,13.0,0.0,14.0,26.0,3.0,7.0,55.0,3.0,14.0,4.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,-2.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,145.0,7.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2020-08-10,45221.0,53601.0,26506.0,818.0,4760.0,5081.0,1193.0,1220.0,259.0,8618.0,2132.0,7369.0,10142.0,1687.0,619.0,5558.0,1045.0,3739.0,698.0,6725.0,11.0,141.0,630.0,5109.0,0.0,468.0,3484.0,6.0,779.0,1988.0,838.0,2907.0,157.0,105.0,1704.0,126.0,3.0,196.0,163.0,73.0,539.0,35.0,900.0,16.0,826.0,93.0,25.0,376.0,56.0,338.0,179.0,116.0,295.0,316.0,45.0,20.0,97.0,34.0,1636.0,382.0,79.0,27.0,586.0,1257.0,242.0,12.0,0.0,902.0,6.0,327.0,302.0,995.0,773.0,767.0,11.0,46.0,687.0,478.0,0.0,174.0,418.0,181.0,23.0,207.0,492.0,811.0,17.0,386.0,188.0,0.0,125.0,315.0,6.0,290.0,103.0,262.0,552.0,99.0,125.0,142.0,695.0,9.0,166.0,78.0,172.0,0.0,152.0,14.0,209.0,449.0,0.0,12.0,113.0,0.0,11.0,0.0,8.0,116.0,2.0,7.0,35.0,16.0,137.0,83.0,73.0,23.0,0.0,98.0,116.0,67.0,77.0,25.0,32.0,83.0,0.0,0.0,4.0,24.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,47.0,12.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,29.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2020-08-11,52600.0,60963.0,50520.0,1150.0,1408.0,4892.0,1183.0,1032.0,412.0,3632.0,2345.0,7043.0,12830.0,1693.0,551.0,6686.0,1211.0,2511.0,333.0,2900.0,9.0,289.0,345.0,6547.0,0.0,388.0,3396.0,19.0,1215.0,1572.0,697.0,2996.0,120.0,187.0,1823.0,193.0,16.0,417.0,235.0,139.0,531.0,15.0,779.0,15.0,1132.0,47.0,14.0,156.0,33.0,638.0,262.0,210.0,309.0,414.0,91.0,21.0,58.0,54.0,1693.0,979.0,84.0,9.0,636.0,1521.0,862.0,18.0,0.0,1070.0,17.0,285.0,365.0,1138.0,584.0,595.0,21.0,67.0,668.0,373.0,0.0,168.0,531.0,382.0,160.0,263.0,497.0,210.0,22.0,407.0,61.0,3.0,65.0,384.0,9.0,423.0,141.0,0.0,492.0,70.0,140.0,70.0,443.0,10.0,370.0,52.0,171.0,215.0,128.0,16.0,192.0,397.0,17.0,19.0,52.0,0.0,26.0,171.0,16.0,66.0,19.0,56.0,10.0,40.0,68.0,49.0,101.0,29.0,0.0,70.0,115.0,72.0,0.0,37.0,43.0,0.0,34.0,0.0,6.0,0.0,88.0,0.0,3.0,1.0,0.0,0.0,0.0,44.0,23.0,65.0,0.0,0.0,0.0,4.0,81.0,0.0,7.0,213.0,42.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,111.0,-1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,36.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2020-08-12,52802.0,66999.0,54954.0,1039.0,2604.0,5054.0,1212.0,1319.0,476.0,3172.0,2510.0,7663.0,12066.0,1942.0,715.0,5858.0,1481.0,2810.0,1327.0,4211.0,11.0,292.0,309.0,0.0,5.0,639.0,3441.0,17.0,1415.0,1552.0,979.0,2995.0,278.0,274.0,1622.0,235.0,75.0,444.0,254.0,194.0,730.0,22.0,2114.0,20.0,1499.0,35.0,14.0,132.0,37.0,484.0,246.0,171.0,292.0,231.0,130.0,42.0,97.0,56.0,1743.0,1123.0,93.0,1.0,549.0,1569.0,1547.0,26.0,1.0,913.0,31.0,499.0,309.0,1150.0,943.0,1130.0,8.0,32.0,717.0,309.0,4.0,129.0,254.0,474.0,201.0,249.0,679.0,253.0,19.0,460.0,42.0,10.0,226.0,292.0,7.0,453.0,134.0,0.0,495.0,75.0,141.0,78.0,907.0,25.0,304.0,65.0,205.0,76.0,177.0,19.0,168.0,375.0,4.0,18.0,87.0,0.0,58.0,50.0,18.0,143.0,26.0,27.0,39.0,38.0,207.0,0.0,115.0,49.0,0.0,94.0,80.0,0.0,82.0,80.0,24.0,71.0,21.0,73.0,4.0,33.0,98.0,1.0,22.0,1.0,0.0,17.0,0.0,47.0,15.0,13.0,14.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,44.0,1.0,5.0,0.0,19.0,0.0,10.0,0.0,7.0,131.0,10.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2020-08-13,51529.0,64553.0,60713.0,1148.0,2670.0,5017.0,1243.0,1422.0,522.0,7550.0,2625.0,7498.0,11286.0,2098.0,811.0,7371.0,1632.0,3946.0,688.0,3777.0,15.0,326.0,471.0,8875.0,3.0,544.0,3841.0,28.0,1454.0,1866.0,1172.0,2617.0,325.0,234.0,1643.0,204.0,49.0,362.0,247.0,155.0,753.0,45.0,1489.0,17.0,1241.0,46.0,5.0,167.0,91.0,525.0,277.0,0.0,298.0,384.0,180.0,67.0,101.0,103.0,1388.0,1195.0,91.0,1.0,1072.0,1482.0,1233.0,21.0,8.0,1069.0,29.0,371.0,307.0,1281.0,1086.0,910.0,16.0,68.0,701.0,439.0,0.0,145.0,385.0,390.0,229.0,232.0,650.0,223.0,41.0,462.0,102.0,4.0,162.0,343.0,0.0,373.0,140.0,148.0,488.0,97.0,154.0,79.0,669.0,14.0,310.0,44.0,193.0,79.0,138.0,21.0,153.0,349.0,1.0,11.0,99.0,0.0,68.0,45.0,6.0,128.0,78.0,53.0,51.0,160.0,153.0,42.0,74.0,55.0,1.0,108.0,125.0,105.0,47.0,73.0,31.0,0.0,8.0,-16.0,4.0,86.0,82.0,1.0,12.0,0.0,0.0,86.0,0.0,53.0,94.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,41.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,79.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2020-08-14,65073.0,64732.0,49407.0,1461.0,2914.0,5016.0,1226.0,1510.0,574.0,5479.0,2501.0,6365.0,11306.0,2307.0,832.0,5618.0,1781.0,6275.0,721.0,6134.0,20.0,292.0,413.0,17741.0,17.0,922.0,4013.0,19.0,1415.0,2077.0,1356.0,2766.0,235.0,268.0,1388.0,251.0,62.0,344.0,235.0,282.0,626.0,40.0,1410.0,9.0,1306.0,55.0,23.0,168.0,66.0,594.0,330.0,350.0,334.0,293.0,208.0,56.0,105.0,166.0,1491.0,1144.0,103.0,4.0,802.0,1383.0,1066.0,22.0,5.0,956.0,37.0,633.0,343.0,1012.0,1038.0,1354.0,12.0,57.0,699.0,277.0,1.0,112.0,425.0,396.0,276.0,212.0,580.0,351.0,17.0,326.0,83.0,1.0,358.0,251.0,3.0,329.0,158.0,0.0,477.0,82.0,146.0,70.0,498.0,14.0,304.0,73.0,142.0,7.0,182.0,32.0,122.0,321.0,0.0,93.0,70.0,2.0,37.0,161.0,11.0,78.0,22.0,37.0,16.0,76.0,132.0,46.0,71.0,31.0,0.0,77.0,121.0,83.0,49.0,63.0,23.0,148.0,18.0,0.0,7.0,60.0,62.0,2.0,20.0,4.0,0.0,0.0,0.0,30.0,38.0,0.0,8.0,23.0,1.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,4.0,0.0,7.0,0.0,9.0,0.0,0.0,67.0,11.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2020-08-15,49656.0,64030.0,36881.0,1042.0,3210.0,5030.0,1256.0,697.0,629.0,0.0,2245.0,6663.0,11578.0,2345.0,771.0,6345.0,1878.0,4513.0,762.0,4258.0,26.0,198.0,206.0,0.0,0.0,756.0,4293.0,21.0,1328.0,1791.0,1231.0,2644.0,198.0,253.0,757.0,226.0,54.0,226.0,238.0,303.0,747.0,24.0,1267.0,10.0,1776.0,63.0,15.0,109.0,196.0,468.0,283.0,90.0,397.0,252.0,162.0,120.0,0.0,279.0,1196.0,885.0,89.0,4.0,806.0,1413.0,1279.0,33.0,0.0,1263.0,32.0,359.0,319.0,1226.0,1652.0,1057.0,13.0,57.0,512.0,411.0,0.0,116.0,512.0,422.0,196.0,181.0,515.0,266.0,20.0,378.0,81.0,7.0,165.0,277.0,7.0,325.0,138.0,0.0,469.0,104.0,143.0,83.0,707.0,13.0,272.0,30.0,145.0,120.0,181.0,49.0,363.0,305.0,0.0,59.0,65.0,0.0,34.0,0.0,0.0,107.0,71.0,27.0,33.0,38.0,160.0,58.0,75.0,72.0,0.0,123.0,81.0,78.0,103.0,27.0,17.0,0.0,25.0,0.0,16.0,32.0,83.0,0.0,6.0,2.0,0.0,19.0,1.0,133.0,29.0,49.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,39.0,1.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,2.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2020-08-16,40104.0,57711.0,23006.0,1111.0,3020.0,4911.0,1192.0,519.0,477.0,0.0,2133.0,5469.0,11643.0,2081.0,594.0,4448.0,1695.0,3692.0,579.0,3335.0,25.0,121.0,156.0,9507.0,1.0,454.0,4348.0,13.0,1087.0,2044.0,1017.0,2024.0,121.0,200.0,1068.0,217.0,47.0,63.0,211.0,191.0,1168.0,39.0,1380.0,39.0,1472.0,24.0,15.0,136.0,66.0,641.0,210.0,32.0,439.0,271.0,151.0,84.0,208.0,197.0,1198.0,249.0,112.0,3.0,728.0,1227.0,854.0,30.0,1.0,1275.0,15.0,410.0,381.0,1148.0,982.0,764.0,6.0,40.0,508.0,434.0,0.0,139.0,523.0,278.0,168.0,162.0,271.0,0.0,11.0,405.0,86.0,7.0,157.0,271.0,6.0,298.0,86.0,0.0,450.0,85.0,120.0,64.0,801.0,14.0,211.0,75.0,141.0,45.0,247.0,66.0,322.0,293.0,0.0,101.0,96.0,0.0,19.0,0.0,31.0,106.0,55.0,27.0,38.0,46.0,130.0,33.0,94.0,-42.0,0.0,55.0,103.0,84.0,96.0,16.0,8.0,0.0,35.0,52.0,12.0,64.0,139.0,1.0,17.0,1.0,0.0,0.0,0.0,63.0,21.0,0.0,0.0,6.0,0.0,26.0,86.0,0.0,27.0,0.0,40.0,2.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,183.0,11.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
