,Date,US,India,France,Germany,Brazil,"Korea, South",United Kingdom,Italy,Japan,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Portugal,Austria,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Canada,Switzerland,Peru,Czechia,South Africa,Philippines,Denmark,China,Romania,Slovakia,Sweden,Iraq,Serbia,Hungary,Singapore,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Croatia,Slovenia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Nepal,Panama,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Kosovo,Algeria,Mauritius,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Barbados,Angola,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Central African Republic,Monaco,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
855,2020-08-10,525.0,871.0,15.0,1.0,789.0,0.0,25.0,4.0,5.0,70.0,14.0,73.0,2.0,18.0,158.0,0.0,0.0,189.0,705.0,42.0,2.0,312.0,25.0,3.0,2.0,1.0,0.0,62.0,15.0,0.0,7.0,7.0,1.0,581.0,0.0,213.0,24.0,3.0,3.0,29.0,0.0,0.0,72.0,5.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,18.0,1.0,1.0,2.0,11.0,0.0,9.0,0.0,72.0,0.0,10.0,4.0,25.0,2.0,0.0,0.0,0.0,32.0,2.0,7.0,3.0,1.0,0.0,4.0,19.0,0.0,0.0,0.0,5.0,6.0,26.0,6.0,13.0,4.0,11.0,5.0,31.0,8.0,1.0,3.0,6.0,1.0,0.0,1.0,4.0,13.0,10.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,2020-08-11,1077.0,834.0,13.0,4.0,1194.0,0.0,20.0,6.0,7.0,130.0,15.0,5.0,1.0,21.0,240.0,2.0,0.0,184.0,926.0,59.0,12.0,321.0,29.0,2.0,1.0,1.0,0.0,39.0,11.0,0.0,6.0,6.0,1.0,635.0,1.0,130.0,18.0,1.0,4.0,35.0,0.0,7.0,67.0,6.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,12.0,0.0,17.0,2.0,1.0,7.0,11.0,1.0,11.0,0.0,49.0,1.0,19.0,4.0,16.0,3.0,0.0,0.0,0.0,34.0,3.0,4.0,4.0,2.0,0.0,4.0,18.0,0.0,0.0,0.0,7.0,9.0,24.0,7.0,20.0,0.0,9.0,7.0,22.0,12.0,1.0,15.0,0.0,5.0,0.0,1.0,3.0,13.0,10.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,32.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,2020-08-12,1509.0,942.0,19.0,6.0,1184.0,0.0,24.0,10.0,5.0,128.0,18.0,-2.0,2.0,9.0,209.0,2.0,0.0,188.0,737.0,79.0,9.0,362.0,20.0,3.0,0.0,2.0,0.0,27.0,15.0,0.0,15.0,5.0,0.0,373.0,0.0,259.0,92.0,0.0,5.0,43.0,0.0,4.0,57.0,6.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,0.0,2.0,34.0,0.0,8.0,0.0,66.0,0.0,33.0,8.0,23.0,3.0,0.0,0.0,0.0,36.0,2.0,7.0,1.0,1.0,0.0,3.0,25.0,0.0,1.0,0.0,6.0,9.0,26.0,0.0,23.0,2.0,18.0,3.0,6.0,6.0,1.0,18.0,5.0,3.0,0.0,0.0,2.0,11.0,11.0,0.0,0.0,18.0,0.0,7.0,2.0,0.0,0.0,6.0,10.0,7.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,2020-08-13,1034.0,1007.0,17.0,4.0,1242.0,0.0,23.0,6.0,11.0,122.0,21.0,26.0,3.0,14.0,149.0,5.0,0.0,174.0,627.0,65.0,14.0,308.0,24.0,6.0,2.0,5.0,0.0,94.0,16.0,0.0,16.0,5.0,1.0,832.0,0.0,260.0,22.0,0.0,2.0,53.0,0.0,2.0,53.0,3.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,3.0,29.0,1.0,9.0,1.0,57.0,0.0,26.0,4.0,19.0,4.0,0.0,0.0,0.0,34.0,3.0,4.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,12.0,22.0,3.0,16.0,0.0,9.0,3.0,5.0,12.0,2.0,4.0,0.0,5.0,1.0,0.0,0.0,8.0,8.0,0.0,10.0,6.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,2020-08-14,1304.0,996.0,19.0,14.0,1007.0,0.0,18.0,3.0,9.0,114.0,22.0,12.0,1.0,4.0,165.0,2.0,0.0,169.0,615.0,53.0,14.0,347.0,19.0,2.0,2.0,2.0,0.0,41.0,12.0,0.0,8.0,4.0,0.0,668.0,3.0,286.0,16.0,0.0,1.0,44.0,0.0,7.0,68.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,10.0,0.0,27.0,2.0,0.0,2.0,45.0,0.0,9.0,-1.0,55.0,1.0,20.0,4.0,12.0,4.0,1.0,0.0,0.0,35.0,4.0,11.0,0.0,1.0,0.0,5.0,16.0,0.0,0.0,0.0,6.0,7.0,17.0,4.0,13.0,0.0,6.0,5.0,11.0,6.0,3.0,5.0,10.0,6.0,0.0,0.0,0.0,8.0,10.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,11.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2020-08-15,1038.0,944.0,1.0,6.0,723.0,0.0,23.0,158.0,7.0,118.0,21.0,0.0,2.0,17.0,110.0,2.0,0.0,161.0,635.0,50.0,11.0,318.0,34.0,3.0,3.0,3.0,0.0,55.0,10.0,0.0,11.0,6.0,2.0,649.0,1.0,121.0,158.0,0.0,2.0,50.0,0.0,0.0,76.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,21.0,2.0,0.0,3.0,14.0,1.0,10.0,0.0,64.0,2.0,35.0,3.0,12.0,0.0,0.0,0.0,0.0,31.0,2.0,19.0,2.0,2.0,0.0,4.0,29.0,0.0,0.0,0.0,11.0,10.0,17.0,6.0,17.0,2.0,19.0,3.0,2.0,5.0,4.0,7.0,4.0,6.0,0.0,1.0,2.0,9.0,9.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,2020-08-16,615.0,941.0,2.0,0.0,587.0,0.0,15.0,4.0,11.0,68.0,19.0,0.0,0.0,25.0,66.0,3.0,0.0,147.0,214.0,79.0,8.0,287.0,24.0,3.0,1.0,2.0,0.0,57.0,19.0,0.0,4.0,5.0,0.0,584.0,2.0,162.0,65.0,0.0,1.0,37.0,0.0,0.0,75.0,4.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,200.0,0.0,0.0,3.0,0.0,26.0,1.0,0.0,6.0,24.0,0.0,3.0,0.0,55.0,3.0,5.0,2.0,21.0,7.0,0.0,0.0,0.0,39.0,0.0,11.0,2.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,1.0,5.0,19.0,8.0,19.0,1.0,8.0,1.0,0.0,10.0,5.0,2.0,0.0,3.0,0.0,0.0,2.0,11.0,10.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2020-08-17,478.0,876.0,19.0,1.0,796.0,1.0,21.0,4.0,15.0,54.0,22.0,29.0,1.0,17.0,111.0,0.0,0.0,165.0,266.0,57.0,8.0,275.0,22.0,1.0,1.0,2.0,0.0,61.0,4.0,0.0,5.0,2.0,2.0,549.0,2.0,143.0,16.0,0.0,0.0,38.0,0.0,0.0,94.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,23.0,0.0,0.0,2.0,10.0,2.0,10.0,0.0,65.0,0.0,13.0,3.0,21.0,3.0,2.0,0.0,0.0,28.0,2.0,7.0,3.0,3.0,0.0,1.0,28.0,0.0,0.0,0.0,12.0,7.0,13.0,4.0,16.0,0.0,8.0,6.0,15.0,16.0,3.0,8.0,4.0,2.0,0.0,1.0,3.0,9.0,9.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,2020-08-18,1227.0,1091.0,22.0,4.0,1352.0,0.0,15.0,5.0,16.0,129.0,20.0,24.0,1.0,12.0,234.0,3.0,0.0,168.0,751.0,70.0,11.0,247.0,30.0,5.0,1.0,2.0,0.0,33.0,14.0,0.0,15.0,13.0,0.0,609.0,2.0,282.0,6.0,0.0,1.0,45.0,0.0,7.0,82.0,4.0,1.0,0.0,46.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,7.0,0.0,33.0,0.0,0.0,2.0,30.0,1.0,10.0,0.0,49.0,2.0,22.0,7.0,21.0,4.0,0.0,0.0,1.0,34.0,1.0,16.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,9.0,11.0,7.0,28.0,0.0,10.0,8.0,9.0,9.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,6.0,12.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2020-08-19,685.0,978.0,18.0,7.0,1163.0,1.0,14.0,7.0,14.0,115.0,23.0,127.0,-1.0,13.0,282.0,7.0,0.0,153.0,707.0,69.0,17.0,360.0,30.0,2.0,1.0,3.0,0.0,32.0,12.0,0.0,10.0,5.0,0.0,573.0,3.0,159.0,108.0,0.0,2.0,32.0,2.0,12.0,85.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,29.0,2.0,0.0,2.0,48.0,3.0,7.0,0.0,61.0,1.0,41.0,6.0,18.0,5.0,0.0,0.0,0.0,36.0,1.0,4.0,6.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,6.0,6.0,13.0,5.0,28.0,0.0,15.0,1.0,12.0,6.0,2.0,19.0,5.0,2.0,0.0,0.0,0.0,9.0,11.0,0.0,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2020-08-20,1100.0,983.0,11.0,10.0,1237.0,2.0,16.0,6.0,11.0,107.0,19.0,16.0,0.0,9.0,187.0,11.0,0.0,139.0,625.0,72.0,12.0,204.0,43.0,2.0,2.0,0.0,0.0,93.0,12.0,0.0,7.0,3.0,0.0,515.0,2.0,195.0,88.0,0.0,1.0,48.0,0.0,3.0,87.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,5.0,1.0,32.0,0.0,0.0,4.0,39.0,3.0,12.0,0.0,72.0,2.0,54.0,6.0,17.0,5.0,1.0,0.0,0.0,42.0,0.0,5.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,7.0,8.0,15.0,4.0,20.0,0.0,11.0,3.0,8.0,6.0,3.0,10.0,5.0,4.0,0.0,0.0,1.0,13.0,9.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2020-08-21,1095.0,945.0,24.0,7.0,1051.0,0.0,10.0,9.0,15.0,90.0,22.0,25.0,0.0,13.0,213.0,4.0,0.0,112.0,504.0,82.0,13.0,385.0,23.0,4.0,2.0,3.0,0.0,52.0,13.0,0.0,9.0,14.0,1.0,505.0,5.0,225.0,57.0,0.0,2.0,42.0,0.0,5.0,75.0,3.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,1.0,42.0,1.0,1.0,3.0,26.0,1.0,7.0,1.0,61.0,1.0,48.0,11.0,15.0,5.0,1.0,0.0,0.0,32.0,2.0,12.0,2.0,2.0,0.0,2.0,28.0,0.0,0.0,0.0,8.0,6.0,19.0,7.0,17.0,0.0,13.0,6.0,11.0,0.0,3.0,16.0,3.0,2.0,0.0,0.0,1.0,10.0,7.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,-443.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2020-08-22,955.0,912.0,9.0,7.0,828.0,0.0,12.0,3.0,6.0,120.0,22.0,0.0,1.0,17.0,118.0,6.0,0.0,126.0,644.0,94.0,13.0,400.0,38.0,2.0,2.0,2.0,0.0,69.0,10.0,0.0,3.0,1.0,1.0,521.0,0.0,144.0,26.0,1.0,1.0,37.0,0.0,0.0,70.0,3.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,1.0,5.0,48.0,4.0,8.0,0.0,76.0,2.0,29.0,9.0,19.0,5.0,0.0,0.0,0.0,39.0,3.0,10.0,3.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,6.0,6.0,12.0,8.0,25.0,0.0,11.0,8.0,6.0,0.0,6.0,10.0,2.0,5.0,0.0,0.0,2.0,9.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,2020-08-23,506.0,836.0,0.0,2.0,455.0,0.0,17.0,7.0,9.0,73.0,19.0,0.0,1.0,15.0,137.0,0.0,0.0,141.0,226.0,86.0,4.0,348.0,27.0,2.0,3.0,2.0,0.0,60.0,13.0,0.0,4.0,4.0,1.0,514.0,1.0,72.0,32.0,0.0,1.0,39.0,0.0,0.0,75.0,3.0,2.0,0.0,34.0,0.0,0.0,1.0,0.0,13.0,148.0,0.0,0.0,6.0,0.0,30.0,1.0,0.0,2.0,14.0,3.0,7.0,2.0,67.0,3.0,33.0,3.0,14.0,5.0,0.0,0.0,0.0,30.0,3.0,13.0,3.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,5.0,6.0,19.0,0.0,16.0,0.0,11.0,2.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,10.0,11.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,2020-08-24,433.0,848.0,16.0,3.0,723.0,1.0,10.0,4.0,13.0,65.0,18.0,34.0,0.0,8.0,381.0,2.0,0.0,133.0,320.0,79.0,5.0,296.0,22.0,5.0,2.0,0.0,0.0,64.0,16.0,0.0,4.0,8.0,1.0,524.0,3.0,100.0,12.0,1.0,1.0,37.0,0.0,0.0,91.0,3.0,0.0,0.0,42.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,32.0,2.0,2.0,3.0,17.0,0.0,7.0,0.0,69.0,1.0,12.0,8.0,14.0,4.0,0.0,0.0,0.0,42.0,1.0,14.0,5.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,5.0,8.0,18.0,11.0,14.0,1.0,29.0,2.0,15.0,28.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,13.0,11.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
