,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
360,2022-02-22,78810241,42867031,22563594,13762895,28361951,2329182,4618759,12554596,18826968,15430540,13675581,10880193,2890522,3099249,8855624,6242693,20100,6983635,5418257,5289414,5582217,6052126,4986161,2506243,3305484,2336615,3273958,2895931,3576916,2749561,3520568,3714705,3264880,2711618,3500880,3662032,3654284,189565,2681103,2686089,2025646,2431365,2294929,1892187,622293,1762878,1936837,39349,1565769,1591278,1280058,1503873,1388101,1169037,625463,1077160,929307,1159584,882364,1043334,1053252,762096,988329,793835,1066414,891112,875884,820541,752173,976105,890089,823784,899706,601600,741237,777804,637225,636055,498637,639297,615397,572596,572127,311239,467989,496976,511772,473449,488567,468426,355032,408456,416510,369230,377948,294407,322736,311592,270455,262652,179305,229222,153526,225407,264365,254352,233980,41049,235602,224937,141441,112094,200368,172716,147786,166525,124488,158894,157034,163138,127706,127575,129419,119107,70829,98671,54106,85876,85600,85238,81397,77880,69021,62746,56374,63650,63433,61251,58618,55864,10196,53912,38018,39181,47506,37820,40296,33620,36755,36393,33081,32599,30299,30352,22568,26567,26313,23925,5968,22485,1,14207,20751,11362,13565,16940,17786,15874,254,33,10953,15542,7,9267,14187,13877,11924,15,11746,9689,8297,8743,7408,8024,7953,7360,7663,7248,5523,5930,3627,0,2861,0,865,712,509,29,11,9,0
363,2022-02-23,78894374,42881179,22638153,13971947,28493336,2499188,4699110,12603758,18867585,15566425,13762181,10914105,2972378,3124101,8868188,6283336,20156,6998975,5455237,5350902,5602680,6054307,5012980,2530015,3319787,2353577,3305157,2921131,3589326,2770793,3529041,3731633,3274692,2730037,3503892,3665149,3655709,198478,2710998,2697566,2052260,2434783,2296665,1896575,642605,1769164,1938135,45479,1575999,1599422,1284179,1505328,1388713,1186422,629727,1080571,938419,1159941,884830,1047108,1057000,766475,990483,797030,1066927,891851,876624,820541,752907,976361,896319,827814,903150,612920,741864,779783,638153,638172,501643,640578,616409,572596,575508,313406,474550,497946,512560,475341,489940,468495,355397,409708,417456,369870,378922,295082,322781,311888,270734,262652,180376,229430,156462,225664,264488,254352,234589,44334,235740,224983,141694,115241,200388,172901,147786,167496,125210,159124,157060,163152,127741,128133,129436,119107,70908,98698,54344,85876,85619,85257,81410,77935,69050,62779,56450,63687,63433,61350,58621,55870,10514,54040,38027,39181,47520,37901,40621,33620,36764,36393,33081,32599,30314,30355,22594,26567,26313,23925,6348,22485,1,14262,20751,11467,13565,16946,17786,15874,289,33,10991,15543,7,9305,14187,13958,11924,15,11751,9694,8301,8746,7429,8024,7972,7360,7663,7248,5524,5932,3667,0,2867,0,865,712,510,29,11,9,0
366,2022-02-24,78960843,42894345,22707110,14188269,28589235,2665077,4760332,12651251,18906546,15697674,13841889,10949997,3041506,3150771,8878486,6324585,20236,7011932,5473489,5408328,5620946,6056556,5040518,2565399,3339225,2369396,3337227,2953895,3601897,2794350,3537675,3744898,3280453,2747563,3506075,3667560,3657342,207599,2736535,2708315,2071372,2437850,2298164,1900293,661198,1774676,1939651,57503,1584454,1606837,1287908,1506450,1389288,1202017,637658,1083425,946310,1160303,887224,1049667,1060152,770135,992574,799826,1067522,891851,877406,827760,753694,976512,902315,831950,904231,624008,742541,781538,639078,640214,504375,641786,617275,573458,578446,313406,478941,499015,512947,477173,491216,468564,355740,411212,418220,370295,379618,295712,322822,312118,270947,262652,181195,229630,159324,225853,264603,254428,234967,48055,235880,224999,141933,118684,200402,173047,147786,168124,125864,159124,157106,163179,127799,128599,129468,119240,71003,98701,54536,85938,85637,85276,81410,78016,69095,62798,56525,63687,63433,61376,58621,55876,11010,54160,38047,39251,47520,37958,40748,33620,36777,36393,33105,32599,30336,30358,22627,26567,26313,23967,6654,22584,1,14291,20751,11564,13598,16950,17786,15877,289,33,11016,15545,7,9331,14187,13958,11924,18,11751,9696,8303,8746,7435,8026,7972,7360,7665,7248,5525,5932,3696,0,2883,0,865,712,510,29,11,9,0
369,2022-02-25,79034534,42905844,22765934,14399012,28679671,2831283,4825972,12693320,18938546,15819594,13913625,10977524,3120301,3170574,8887973,6362177,20304,7023904,5489127,5457775,5637646,6058715,5052182,2594032,3351880,2385304,3367871,2985873,3607504,2819282,3544034,3756826,3289085,2765218,3508642,3669671,3658892,217932,2759752,2717289,2083963,2441142,2299767,1903494,679795,1779174,1941057,71130,1591936,1614698,1292212,1507657,1389288,1217306,637729,1086328,953098,1160562,889202,1051697,1062879,773575,994543,802472,1068148,892537,878102,827760,754362,976670,907978,835346,905968,633960,743205,782748,639078,640214,506974,643072,618121,573776,581837,315341,483955,500144,513427,478984,492154,468606,356066,411212,418792,370652,379618,296229,322869,312374,271141,263950,181903,229836,161746,225993,264706,254428,235467,51516,236036,225018,142237,123373,200427,173084,147786,168631,126502,159124,157133,163231,127856,129078,129483,119240,71083,98701,54731,85999,85651,85295,81449,78070,69119,62856,56597,63756,63433,61376,58626,55880,11369,54275,38063,39251,47520,37999,41038,33620,36782,36393,33108,32612,30340,30365,22649,26567,26313,23967,6654,22584,1,14310,20751,11671,13661,16955,17786,15877,355,33,11016,15546,7,9359,14187,13958,11924,18,11759,9698,8305,8746,7437,8026,7985,7360,7665,7248,5526,5933,3726,0,2892,0,865,712,514,29,11,9,0
372,2022-02-26,79082253,42916117,22819557,14574845,28749552,2994841,4898120,12732680,18938546,15941241,13975389,10977524,3219177,3188117,8893568,6395100,20373,7030943,5502586,5504418,5651596,6060793,5057946,2623952,3363373,2397187,3395170,3015630,3615224,2844897,3544034,3767707,3290897,2765218,3512404,3671991,3660020,292792,2777111,2724480,2102420,2441142,2300645,1906142,696652,1779174,1941816,71130,1598172,1617178,1292212,1508504,1389784,1225866,637729,1087796,959177,1160750,891041,1053568,1065307,776262,995713,802472,1068757,893048,878746,827760,754905,976771,913333,838341,905968,644077,743742,782748,639078,640214,509390,644060,618703,574071,584239,318773,487955,500812,514315,480727,492154,468625,356363,411212,419423,370652,379618,296703,322906,312611,271141,263950,181903,230011,163901,226112,264778,254501,235803,55485,236174,225036,142474,123373,200458,173146,147786,169148,126934,159124,157193,163231,127916,129548,129485,119240,71179,98701,54902,85999,85666,85314,81467,78092,69125,62891,56597,63756,63659,61376,58629,55881,11820,54380,38063,39251,47520,37999,41038,33620,36798,36393,33108,32612,30342,30371,22649,26567,26313,23967,6813,22649,1,14310,20751,11752,13696,16955,17786,15877,355,33,11016,15547,7,9359,14187,13958,11924,18,11760,9700,8305,8746,7437,8032,7985,7360,7665,7248,5530,5933,3726,0,2904,0,865,712,514,29,11,9,0
375,2022-02-27,79100768,42924130,22862157,14682758,28776794,3134456,4961816,12764558,18938546,16055851,14025181,10977524,3321005,3209599,8897178,6422501,20433,7040467,5506105,5539394,5660493,6062701,5062889,2649152,3373936,2405401,3419636,3041400,3625738,2869616,3544034,3774273,3294481,2765218,3516264,3673257,3661049,344032,2794212,2728727,2112272,2441142,2301590,1908272,710880,1779174,1942680,86146,1603007,1623474,1292212,1509360,1390441,1231766,637729,1088520,963422,1160892,891950,1054596,1066840,776991,997754,802472,1069387,893223,879368,827760,755262,976865,917468,840511,905968,649504,744374,785301,641321,640214,512306,645037,619310,574071,586198,320160,492149,501312,514315,482248,493548,468674,356671,411212,419693,370652,381381,297081,322930,312707,271527,263950,181903,230120,165663,226193,264855,254525,235803,59447,236299,225038,142609,123373,200500,173395,147786,169632,127404,159124,157210,163250,127961,129920,129489,119240,71235,98701,55031,85999,85676,85328,81467,78123,69130,62891,56597,63756,63659,61376,58632,55882,12194,54480,38063,39251,47534,37999,41038,33620,36798,36393,33129,32612,30342,30378,22667,26567,26313,23967,6937,22668,1,14310,20751,11809,13679,16955,17786,15877,355,33,11016,15547,7,9359,14187,13958,11924,18,11769,9700,8305,8751,7437,8033,8001,7360,7665,7248,5530,5934,3726,0,2914,0,865,712,518,29,11,9,0
378,2022-02-28,79197669,42931045,22877926,14745107,28796571,3273449,5012908,12782836,19021076,16161596,14089456,10977524,3443485,3235017,8900656,6451397,20489,7051429,5508629,5564448,5667054,6064583,5066370,2671323,3381602,2421664,3442736,3061019,3634503,2891927,3557314,3774273,3302400,2801951,3517260,3674042,3661997,400569,2810800,2733484,2119358,2441142,2302793,1910975,724424,1787544,1943577,118822,1605472,1631708,1300422,1510221,1390670,1242160,637757,1091279,965873,1160975,892620,1054794,1068710,776991,998230,806928,1069862,893395,879973,827760,755498,976984,919736,842462,908157,653120,745027,785670,641321,645947,514883,646034,619894,574556,587891,322516,494430,501800,515124,483771,494446,468727,356982,411212,419832,371202,382244,297262,322946,312750,271563,263950,183177,230207,167644,226248,264936,254560,236380,63542,236405,225047,142743,129844,200527,173659,156364,170192,127767,159674,157225,163307,127986,130276,129502,119240,71275,98741,55165,86018,85693,85339,81483,78216,69160,62921,56694,63930,63659,61458,58633,55886,12702,54575,38127,39336,47543,37999,41290,33620,36798,36397,33135,32612,30350,30381,22694,26567,26313,24020,7049,22693,1,14369,20751,12001,13690,16973,17786,15884,355,33,11108,15547,7,9359,14225,13958,11939,18,11771,9701,8309,8754,7437,8033,8001,7384,7665,7255,5530,5934,3781,0,2914,0,865,712,521,29,11,9,0
403,2022-03-01,79244076,42938599,22959368,14867218,28818850,3492686,5078276,12829972,19120746,16257688,14149341,11036085,3557629,3256772,8904176,6487920,20533,7060741,5521744,5589176,5680034,6065801,5073037,2692641,3385947,2438872,3468590,3061019,3642695,2912347,3563841,3787816,3307510,2818720,3518721,3675691,3663059,456582,2829529,2741945,2134795,2448182,2303816,1913861,748504,1789581,1944376,142943,1612319,1638228,1303720,1510986,1390966,1257079,657443,1093920,971464,1161131,895174,1055943,1070696,780815,998230,809131,1070258,893512,880451,827760,755853,977076,921263,844400,908157,662644,745590,786502,642184,647203,517635,646948,620452,574912,590237,324502,499083,502386,515124,485093,495115,468770,357292,412733,420156,371381,382244,297738,322978,312970,271702,263950,183802,230363,169796,226309,265010,254570,236871,67762,236501,225063,142967,133211,200527,173879,156364,170655,128145,159891,157225,163342,128053,130589,129516,119240,71361,98746,55385,86039,85699,85347,81483,78294,69191,62946,56773,63930,63659,61488,58638,55887,13137,54664,38127,39403,47543,38165,41290,33620,36806,36397,33146,32612,30353,30383,22712,26567,26351,24020,7258,22693,1,14414,20751,12052,13690,16978,17786,15884,355,33,11108,15547,7,9445,14225,13958,11939,18,11771,9704,8311,8756,7447,8033,8022,7384,7665,7257,5530,5934,3781,0,2940,0,865,712,524,29,11,9,0
436,2022-03-02,79297154,42945160,23017711,15053624,28846495,3691488,5150876,12867918,19166049,16353868,14206121,11054888,3709481,3296784,8912317,6536471,20582,7066975,5521744,5630096,5694767,6067023,5079916,2720094,3397759,2454429,3496090,3098110,3651224,2934544,3563841,3801822,3313423,2842412,3520604,3677686,3663920,533295,2850274,2748777,2150666,2451464,2305083,1916707,767663,1793120,1945108,166151,1616159,1638228,1307062,1511754,1391277,1279169,658559,1096194,978454,1161290,897040,1058453,1072537,784024,999441,811040,1070730,893775,880970,833291,756085,977199,923432,846868,909379,673218,746066,787367,642573,648039,519584,647699,620980,575157,592139,326611,504148,502956,515582,486381,495972,468786,357583,412733,420498,371553,383389,298195,323002,313203,271825,263950,184862,230512,169796,226392,265079,254598,237503,71649,236596,225080,143240,135747,200556,174073,156364,171114,128691,159891,157275,163342,128079,131004,129533,119240,71455,98746,55543,86039,85712,85362,81518,78353,69211,62971,56816,63999,63659,61512,58638,55889,13535,54744,38127,39403,47543,38249,41335,33620,36808,36397,33150,32612,30375,30391,22729,26567,26351,24020,7258,22732,1,14435,20751,12161,13690,16989,17786,15885,355,33,11108,15547,7,9445,14225,14035,11939,18,11771,9705,8311,8759,7449,8033,8027,7384,7665,7257,5530,5934,3823,0,2953,0,865,712,524,29,11,9,0
469,2022-03-03,79345610,42951556,23079453,15264297,28906672,3958326,5221144,12910506,19211944,16445802,14255545,11078028,3885631,3321943,8921536,6594832,20653,7073747,5534086,5667355,5708827,6068074,5086452,2761187,3408227,2470212,3528557,3122802,3653601,2958162,3571579,3814708,3321778,2865436,3522484,3679539,3664905,610697,2850293,2754730,2164751,2453936,2306092,1919327,785825,1796982,1945765,188751,1619274,1638228,1311105,1512707,1391277,1289884,664588,1097298,984885,1161392,898947,1060078,1074372,786869,1000518,812812,1071326,894200,881472,836216,756539,977269,925515,849050,910377,682118,746473,787937,642982,649110,521613,648410,621466,575437,593958,328657,507711,503690,515943,487642,496778,468850,357764,413699,420757,371846,383874,298661,323025,313394,271825,263950,185707,230631,169796,226461,265130,254606,237503,76534,236687,225100,143486,138281,200599,174214,156364,171649,128976,160028,157284,163383,128108,131372,129543,119322,71581,98746,55705,86138,85729,85383,81523,78394,69258,63002,56842,63999,63659,61554,58638,55889,13846,54822,38134,39408,47543,38342,41421,33620,36812,36397,33152,32707,30382,30392,22733,26575,26351,24020,7258,22736,1,14466,20751,12332,13690,16993,17786,15885,645,33,11148,15549,7,9445,14225,14035,11948,18,11772,9707,8313,8759,7449,8033,8027,7384,7665,7257,5531,5934,3823,0,2964,0,865,712,526,29,11,9,0
478,2022-03-04,79396312,42957477,23137902,15481890,28978052,4212652,5284831,12948859,19256835,16533932,14293828,11100428,4059262,3344659,8929898,6663249,20717,7080217,5544644,5693702,5721316,6069425,5093353,2793028,3421312,2486262,3561766,3147434,3662064,2981996,3586292,3824372,3331281,2890568,3524504,3681437,3665747,683791,2883965,2760332,2178234,2455966,2307158,1921831,803389,1800046,1946369,207646,1620639,1638228,1315100,1513503,1391813,1299549,671773,1099423,990997,1161506,900857,1061429,1075974,789354,1001754,814583,1071964,894200,881919,836216,757061,977380,927464,851241,911183,689794,746836,788525,643342,649971,523654,648993,621965,575592,595821,329674,511022,504307,516236,488763,497279,468895,357920,413699,421008,372139,383874,299049,323057,313613,272030,263950,186360,230759,169796,226513,265186,254637,238739,80749,236771,225121,143710,140929,200599,174214,156364,171947,129321,160028,157311,163383,128142,131738,129548,119322,71679,98796,55863,86154,85739,85396,81534,78454,69290,63024,56876,64019,63659,61569,58645,55890,14120,54894,38150,39427,47543,38434,41421,33620,36815,36397,33169,32707,30385,30396,22733,26575,26351,24020,7326,22741,1,14487,20751,12681,13690,16999,17786,15885,715,33,11248,15550,7,9445,14320,14035,11948,18,11774,9708,8316,8760,7449,8047,8027,7384,7665,7257,5533,5939,3844,0,2974,0,865,712,530,29,11,9,0
481,2022-03-05,79411518,42962953,23191580,15674100,29040800,4456264,5348422,12990223,19256835,16619507,14326217,11100428,4232520,3362035,8934328,6730457,20797,7084306,5554392,5723858,5734041,6070616,5099723,2825103,3437003,2499259,3595172,3168335,3669112,3004814,3586292,3834261,3334478,2890568,3525940,3683172,3666678,751844,2899700,2765169,2190599,2455966,2307555,1923977,819663,1800046,1946737,222851,1623672,1638228,1315100,1514258,1391984,1305006,671773,1100811,996636,1161586,902744,1062953,1077242,791944,1005167,814583,1072474,894551,882477,836216,757487,977447,929340,853170,911183,697548,747119,788958,643619,649971,525171,649632,622489,575883,597417,331508,514067,504875,516578,489876,497279,468930,358083,413699,421226,372139,383874,299419,323071,313744,272030,263950,186360,230887,169796,226579,265227,254637,239019,84844,236840,225135,143969,140929,200615,174331,156364,172270,129963,160028,157324,163383,128166,132072,129551,119322,71800,98796,56013,86154,85747,85411,81546,78487,69297,63040,56876,64019,63791,61569,58646,55892,14451,54963,38150,39427,47559,38434,41421,33620,36815,36397,33169,32707,30400,30398,22733,26575,26351,24020,7940,22741,1,14487,20751,12833,13690,16999,17786,15889,898,33,11248,15550,7,9537,14320,14035,11948,18,11775,9715,8316,8760,7455,8047,8027,7384,7665,7257,5536,5939,3844,0,2985,0,865,712,530,29,11,9,0
484,2022-03-06,79424122,42967315,23236908,15790989,29056525,4666977,5402455,13026112,19256835,16698139,14353888,11100428,4434700,3384217,8936602,6797256,20840,7089892,5564985,5748725,5741739,6071704,5103154,2856781,3452144,2508472,3622607,3188448,3673103,3026695,3586292,3839664,3337091,2890568,3527549,3684319,3667542,792163,2910527,2768261,2197979,2455966,2308191,1925618,832821,1800046,1947266,240403,1625372,1638228,1315100,1515014,1392011,1308342,671773,1101326,1000474,1161646,903686,1063828,1078249,792503,1005167,814583,1072956,895098,882884,836216,757487,977501,931002,854375,911183,701540,747436,789332,643879,649971,527135,650140,623159,575949,598446,333238,515708,505393,516817,490969,497958,468966,358253,413699,421341,372139,384818,299642,323075,313821,272210,263950,186360,230958,169796,226625,265265,254640,239209,88849,236899,225140,144155,140929,200641,174582,156364,172576,130400,160028,157338,163383,128179,132402,129556,119322,71899,98806,56124,86154,85757,85429,81556,78511,69298,63055,56876,64019,63791,61569,58649,55895,14798,55026,38150,39427,47559,38434,41421,33620,36821,36397,33171,32707,30430,30398,22779,26575,26351,24020,8026,22759,1,14487,20751,12932,13690,16999,17786,15889,898,33,11248,15550,7,9539,14320,14035,11948,18,11777,9715,8316,8766,7455,8047,8033,7384,7665,7257,5536,5939,3844,0,2986,0,865,712,532,29,11,9,0
487,2022-03-07,79485658,42971308,23253235,15869417,29077831,4869691,5439457,13048774,19383743,16770275,14388231,11136425,4582058,3429179,8942888,6861716,20869,7096318,5566669,5770105,5747322,6072656,5105901,2884518,3462783,2517111,3649463,3202562,3680632,3047857,3601627,3842705,3345546,2948689,3528038,3685120,3668268,829306,2922756,2771449,2203141,2455966,2308928,1927849,846341,1805898,1947702,264387,1626282,1654677,1322591,1515392,1392169,1315692,694142,1103788,1003126,1161698,904459,1063985,1079375,792961,1005804,817538,1073504,895098,883270,841575,757930,977567,932207,855883,913255,704134,747715,789481,644199,651700,528834,650802,623769,576003,599619,334822,517102,505644,516817,491892,498453,469007,358418,413699,421401,372478,385153,299766,323094,313910,272250,263950,187971,231011,169796,226648,265297,254659,239710,93034,236967,225140,144320,147151,200641,175000,156364,173064,130532,160028,157350,163402,128213,132708,129560,119322,71971,98806,56220,86154,85768,85440,81556,78579,69307,63062,56876,64034,63791,61625,58652,55898,15119,55085,38178,39427,47559,38620,41533,33620,36833,36427,33176,32707,30430,30398,22795,26575,26400,24020,8150,22762,1,14523,20751,13195,13690,17015,17786,15894,1059,41,11248,15550,7,9539,14320,14035,11948,42,11781,9716,8320,8767,7455,8048,8033,7384,7666,7258,5536,5939,3864,0,2991,0,865,712,532,29,11,9,0
490,2022-03-08,79515118,42975883,23346927,16026216,29152318,5212118,5493395,13109527,19446892,16835844,14425638,11159574,4776873,3459870,8949362,6928013,20922,7102159,5575608,5800253,5760498,6073416,5110233,2911180,3468709,2538168,3680953,3214326,3688096,3066800,3609122,3855105,3349699,2974778,3528939,3686556,3668710,868818,2938246,2776910,2216994,2460783,2309816,1930437,846341,1807285,1948148,286891,1629065,1654677,1326946,1516150,1392338,1325909,694142,1105968,1008935,1161776,907630,1065001,1080381,795808,1016894,818996,1073951,895424,883593,841575,758312,977641,932949,857635,913444,712271,747934,789757,644609,652298,530730,653029,624205,576129,601020,338517,520407,505996,516966,492774,498839,469047,358564,414714,421541,372645,385513,300106,323115,314159,272337,263950,188748,231115,169796,226680,265323,254777,240343,97018,236994,225150,144551,150467,200658,175353,156364,173337,130964,160640,157358,163416,128228,133065,129567,119322,72130,98829,56376,86154,85772,85452,81559,78623,69331,63076,56952,64034,63791,61631,58654,55903,15560,55140,38178,39605,47562,38710,41533,33620,36838,36427,33180,32716,30432,30401,22808,26575,26400,24020,8150,22768,1,14581,20751,13222,13690,17025,17786,15894,1059,41,11248,15550,7,9605,14320,14035,11963,52,11781,9716,8321,8769,7455,8051,8038,7384,7666,7258,5537,5939,3864,0,3000,0,865,712,533,29,11,9,0
493,2022-03-09,79552151,42980067,23417253,16242070,29198101,5539650,5557262,13159342,19515547,16893631,14458881,11181510,5042036,3496205,8955458,7002259,20999,7107167,5583993,5826589,5774938,6074155,5113255,2945417,3484914,2561503,3711199,3230793,3690974,3088873,3609122,3867607,3356440,3008537,3530004,3688423,3669283,899945,2955211,2781086,2231352,2462952,2310539,1932814,885593,1809917,1948471,286924,1629930,1654677,1328644,1516789,1392427,1333793,703052,1107888,1016341,1161848,909863,1067589,1081463,798400,1017907,820445,1074469,896315,883985,843760,758613,977709,934187,859165,914016,719813,748121,789883,645020,652763,532265,654336,624573,576220,602321,341383,523279,506222,517164,493658,499132,469095,358694,414714,421592,372817,385769,300398,323129,314641,272412,263950,189830,231227,169796,226729,265346,254777,240343,100173,237045,225159,144759,153244,200671,175525,156364,173666,131378,160667,157366,163454,128246,133263,129569,119322,72268,98855,56551,86271,85775,85461,81571,78654,69351,63090,56976,64060,63791,61643,58656,55904,15946,55193,38209,39605,47564,38794,41533,33726,36843,36427,33180,32716,30433,30402,22811,26575,26400,24041,8491,22777,1,14629,20751,13471,13690,17034,17786,15894,1220,41,11462,15564,7,9654,14320,14108,11963,95,11781,9718,8321,8774,7461,8051,8039,7387,7666,7260,5537,5939,3888,0,3006,0,865,712,533,29,11,9,0
406,2022-03-10,79597921,42984261,23492815,16504822,29259206,5822626,5618325,13214498,19600293,16943915,14488373,11204125,5260495,3527894,8961595,7076777,21081,7113591,5591871,5847900,5788363,6074874,5119367,2996765,3500549,2583366,3741986,3249890,3704109,3111857,3629671,3878361,3362047,3040668,3531075,3690291,3668940,932696,2969537,2784651,2246029,2465099,2311238,1934953,901758,1812294,1948798,308010,1631900,1654677,1332701,1517512,1392590,1341163,713103,1109581,1023289,1161925,912193,1069317,1082419,800403,1018447,821813,1075030,896744,884354,843760,758923,977786,935684,860663,914536,726868,748311,790153,645383,652966,533748,654916,624922,576220,603263,344856,525748,506681,517720,494519,499465,469134,358821,414714,421714,372962,386003,300714,323140,314850,272479,263950,191006,231313,181362,226766,265366,254861,241548,104022,237059,225162,145094,155877,200707,175893,156364,173991,131840,160681,157366,163513,128273,133501,129576,119322,72421,98855,56679,86290,85782,85476,81571,78705,69379,63107,57003,64060,63791,61643,58657,55906,16277,55243,38238,39605,47564,38794,41533,33726,36843,36427,33188,32716,30438,30407,22822,26575,26400,24041,8491,22784,1,14653,20751,13590,13690,17044,17786,15894,1320,45,11502,15564,7,9654,14320,14108,11963,102,11783,9719,8321,8774,7461,8057,8050,7392,7667,7260,5538,5939,3888,0,3010,0,865,712,535,29,11,9,0
409,2022-03-11,79646776,42987875,23565274,16757658,29313228,6206277,5674311,13268459,19673347,16993625,14513774,11223974,5448935,3562971,8967210,7146301,21163,7117544,5591871,5864010,5799996,6075656,5125225,3047014,3514241,2604626,3774786,3269062,3707470,3136649,3640052,3888172,3370105,3072758,3534687,3691962,3669523,963302,2983370,2787625,2258399,2466577,2311926,1937183,917103,1814362,1949055,347824,1633443,1654677,1341826,1518083,1392590,1346777,734262,1111216,1029593,1161980,914427,1070855,1083351,802744,1020546,822935,1075616,897098,884736,843760,759224,977848,937583,862153,914536,733084,748489,790378,645655,653293,535065,655383,625202,576367,604219,347876,527913,507028,517720,495373,499767,469153,358946,414714,421842,373105,386003,301016,323160,314986,272552,263950,191964,231391,181362,226813,265391,254894,241548,106936,237129,225165,145507,158533,200707,175974,156364,174163,132383,160693,157383,163529,128318,133738,129589,119322,72560,98855,56805,86315,85785,85486,81577,78740,69408,63107,57034,64067,63791,61655,58657,55906,16666,55288,38248,39605,47564,38794,41533,33726,36848,36427,33191,32716,30446,30409,22833,26575,26400,24049,8491,22784,1,14691,20751,13789,13690,17051,17786,15894,1320,46,11502,15564,7,9736,14320,14108,11963,164,11783,9720,8323,8780,7466,8060,8050,7392,7667,7260,5538,5939,3899,0,3019,0,865,712,535,29,11,9,0
412,2022-03-12,79657244,42990991,23635798,16994744,29361024,6556453,5729537,13323179,19673347,17040721,14534239,11223974,5903147,3596466,8970196,7206350,21225,7119763,5605636,5878910,5811109,6076333,5131059,3096646,3527608,2623628,3801036,3286476,3712880,3161241,3640052,3896563,3371929,3072758,3535726,3693532,3670177,992569,2990461,2790368,2269610,2466577,2312292,1939150,929735,1814362,1949253,362357,1634686,1654677,1341826,1518692,1392812,1349971,734262,1112176,1032883,1162040,916712,1072430,1084114,804709,1028717,822935,1076229,897351,885089,843760,759224,977878,939514,863365,914536,739609,748624,790575,645768,653293,536241,655730,625461,576367,604860,350688,529793,507599,517999,495373,499767,469170,359028,416729,421953,373105,386003,301293,323171,315148,272621,263950,191964,231488,181362,226845,265410,254953,242069,109538,237169,225173,145934,158533,200720,176039,156364,174367,132708,160693,157383,163529,128354,133943,129596,119322,72687,98909,56922,86315,85785,85495,81594,78754,69429,63127,57034,64067,63870,61655,58657,55906,17150,55329,38248,39605,47564,38794,41533,33726,36850,36427,33194,32716,30461,30414,22833,26575,26400,24049,8491,22789,1,14691,20751,14025,13690,17051,17786,15895,1513,48,11502,15564,7,9777,14320,14108,11963,207,11784,9721,8323,8781,7466,8060,8050,7392,7667,7260,5540,5939,3899,0,3022,0,865,712,535,29,11,9,0
