,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
358,2020-02-22,5,3,4,14,0,16,22,1,8,2,0,2,14,11,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,20,1,0,3,0,0,0,1,22699,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,2020-02-23,5,3,4,14,0,18,22,2,8,2,0,2,14,11,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,21,1,0,3,0,0,0,1,23187,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2020-02-24,5,3,4,14,0,18,22,1,8,2,0,2,14,11,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,21,1,0,3,0,0,0,1,25015,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2020-02-25,6,3,11,14,0,22,22,1,8,2,0,2,16,11,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,22,1,0,3,0,0,0,1,27676,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2020-02-26,6,3,11,15,0,22,22,3,8,2,0,2,16,11,0,0,5,49,0,0,0,0,0,0,0,0,20,0,0,24,1,0,3,0,0,0,1,30084,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
373,2020-02-27,6,3,11,16,0,22,22,45,8,2,0,2,16,11,0,0,5,49,0,0,0,0,0,0,0,0,22,0,0,24,1,0,6,0,0,0,1,32930,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
376,2020-02-28,7,3,11,16,0,22,22,46,8,2,0,2,16,11,0,0,6,73,0,0,0,0,0,0,0,0,22,0,0,28,1,0,6,0,0,0,1,36329,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
379,2020-02-29,7,3,12,16,0,27,32,46,8,2,0,2,16,11,0,0,9,123,0,0,0,0,0,0,0,0,22,0,0,28,1,0,6,0,0,0,1,39320,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
401,2020-03-01,7,3,12,16,0,30,32,83,8,2,0,2,16,11,0,0,9,175,0,0,0,0,0,0,0,0,22,0,0,30,1,0,6,0,0,0,1,42162,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
434,2020-03-02,7,3,12,16,0,30,32,149,8,2,0,2,16,11,0,0,12,291,0,0,0,0,0,0,0,0,22,0,0,31,1,0,6,0,0,0,1,44854,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
467,2020-03-03,7,3,12,16,0,30,43,160,8,2,0,2,16,11,0,0,12,291,1,0,0,0,0,0,0,0,22,0,0,31,1,0,6,2,0,0,1,47450,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
476,2020-03-04,7,3,12,16,0,41,43,276,8,2,0,2,16,11,0,0,12,552,1,0,0,0,0,0,0,0,23,0,0,31,1,0,6,3,0,0,1,50001,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
479,2020-03-05,7,3,12,16,0,41,43,414,8,2,0,2,16,21,0,0,12,739,1,0,0,0,0,0,0,0,23,0,0,31,1,0,6,3,0,0,1,52292,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
482,2020-03-06,7,3,12,17,0,135,46,523,8,2,0,2,16,21,0,0,12,913,1,0,0,0,0,0,0,0,23,0,0,31,1,0,6,3,0,0,1,53944,1,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
485,2020-03-07,7,3,12,18,0,135,76,589,18,2,0,30,16,21,0,0,12,1669,1,0,0,0,0,0,0,0,24,0,0,31,1,0,8,3,0,0,1,55539,1,3,0,0,0,0,78,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
488,2020-03-08,7,3,12,18,0,118,76,622,18,3,0,30,16,21,0,0,13,2134,1,0,0,0,0,0,0,0,25,0,0,33,1,0,8,3,0,0,1,57388,1,3,0,0,0,0,78,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
491,2020-03-09,7,3,12,18,0,118,76,724,18,3,0,32,16,21,0,0,15,2394,1,0,0,0,0,2,0,0,26,0,0,33,1,0,8,3,0,0,1,58804,1,3,0,0,3,0,78,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
404,2020-03-10,8,4,12,18,0,247,101,724,19,3,0,32,16,21,0,0,17,2731,4,2,0,0,0,4,0,0,26,0,0,33,1,0,8,3,0,0,2,60181,1,3,0,0,3,0,78,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,3,0,0,1,1,0,0,0,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
407,2020-03-11,8,4,12,25,0,288,118,1045,19,3,0,183,16,21,0,0,17,2959,4,2,0,0,0,4,0,0,27,0,0,34,1,0,8,4,0,0,2,61644,1,6,0,0,15,0,96,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17,0,0,1,3,0,0,1,1,3,0,0,35,1,2,0,0,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
410,2020-03-12,12,4,12,25,0,333,118,1045,19,3,0,183,16,21,0,0,20,2959,4,2,0,0,0,4,0,0,33,0,0,35,1,0,8,4,0,0,2,62901,1,6,0,0,15,0,96,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,17,0,0,1,3,0,0,1,1,3,0,0,35,1,5,0,0,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
413,2020-03-13,12,4,12,46,0,510,118,1439,19,3,0,193,16,23,0,0,20,2959,4,2,0,0,0,6,1,0,33,0,1,35,1,0,8,4,0,0,2,64196,1,7,0,0,24,0,97,0,0,0,0,1,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,17,0,0,1,3,0,0,1,1,3,0,0,44,1,5,0,0,0,0,0,0,27,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
416,2020-03-14,12,4,12,46,0,510,118,1966,19,8,0,517,16,23,1,0,20,2959,4,8,0,0,0,6,2,8,37,0,1,35,1,0,8,4,0,0,2,65660,1,9,0,0,26,0,105,1,0,0,0,1,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,17,0,0,1,3,0,0,1,1,3,0,0,44,1,5,0,0,0,0,0,0,27,0,0,4,0,0,0,9,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
419,2020-03-15,12,13,12,46,0,510,118,2335,19,8,0,517,16,23,1,0,20,4590,4,8,0,0,0,6,2,8,42,0,1,37,1,0,8,4,0,0,2,67017,1,9,0,0,26,0,105,1,0,0,0,1,0,2,0,1,10,0,1,1,0,1,1,0,0,0,0,0,23,0,0,1,3,0,0,1,1,6,0,0,60,1,5,0,0,0,1,0,0,21,0,0,4,0,0,0,9,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
422,2020-03-16,17,13,12,67,1,1137,144,2749,21,8,0,530,16,23,1,0,20,4590,4,8,13,0,0,6,3,8,42,0,1,38,1,3,9,4,0,0,2,67910,1,9,0,0,26,1,109,1,2,0,1,1,0,2,0,1,10,0,1,1,0,2,1,0,0,0,0,0,23,0,0,1,3,0,0,1,2,6,0,0,77,1,9,0,0,0,1,0,0,27,0,0,4,0,0,0,9,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
425,2020-03-17,17,14,12,67,2,1407,144,2941,53,8,0,1028,16,23,3,0,22,5389,4,8,13,1,0,1,3,8,49,0,3,41,1,3,9,4,1,0,5,68798,1,16,0,0,32,1,114,2,3,0,1,1,5,2,0,1,10,0,1,1,0,4,3,0,0,0,0,0,23,0,0,1,3,0,0,1,6,6,0,0,81,1,9,0,0,0,1,1,0,32,0,0,4,0,1,2,9,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
428,2020-03-18,105,14,12,105,2,1540,144,4025,68,8,0,1081,16,23,3,0,22,5389,4,11,13,1,0,9,3,8,60,0,6,42,31,3,9,15,1,0,5,69755,1,19,0,0,43,1,114,2,3,0,1,1,5,13,0,1,10,0,1,1,0,4,3,0,0,0,0,0,26,0,0,1,5,0,0,1,6,6,0,0,88,1,15,0,0,0,1,1,0,32,0,0,4,0,1,2,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
431,2020-03-19,121,15,12,113,2,1540,150,4440,68,9,0,1107,16,26,3,0,26,5710,4,11,1,1,0,9,3,8,75,0,11,42,31,3,9,15,1,0,8,70535,1,25,0,0,43,1,114,2,3,0,1,1,5,13,0,1,10,0,0,1,0,5,4,0,0,0,0,0,31,0,0,1,5,0,0,1,6,6,0,0,100,3,18,0,0,0,1,1,0,32,0,0,4,0,1,2,12,1,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
437,2020-03-20,147,20,12,180,2,1540,191,4440,68,9,0,1588,16,26,3,0,26,6745,4,15,1,1,0,9,5,19,87,6,13,43,1,4,9,15,1,0,8,71266,1,25,0,0,49,1,124,2,3,0,1,1,5,13,0,1,10,0,0,1,0,5,4,0,0,0,0,0,31,0,0,1,5,0,0,1,8,6,0,17,100,3,18,0,0,0,1,1,0,39,0,0,10,0,1,2,12,1,0,0,0,0,0,0,0,0,32,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
440,2020-03-21,176,23,12,233,2,1540,232,6072,68,12,0,2125,17,26,3,0,28,7635,4,15,1,1,1,9,5,19,114,6,14,44,263,6,10,15,1,0,13,71857,1,52,0,0,51,1,140,7,3,0,1,1,5,5,0,1,10,3,0,3,0,5,4,0,0,2,0,0,38,3,0,1,15,0,0,1,16,11,0,17,125,1,27,0,0,0,1,1,0,41,0,0,27,0,1,2,12,1,0,0,2,0,0,0,0,0,32,1,0,2,0,0,0,22,0,1,0,0,1,0,0,0,2,1,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
443,2020-03-22,178,27,2206,266,2,2909,235,7024,67,16,0,2575,17,88,3,0,28,7931,4,29,1,3,1,9,5,19,139,8,19,45,263,6,10,131,1,0,17,72362,1,64,7,0,57,1,144,16,3,0,3,1,5,5,0,1,10,3,0,3,0,5,8,0,1,2,0,0,38,3,0,1,15,0,0,1,16,10,0,17,149,3,27,0,0,3,2,1,15,56,0,4,33,0,2,2,17,1,0,0,2,0,6,0,0,0,65,2,0,2,0,0,0,36,0,1,0,0,1,0,0,0,2,1,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
