,Date,US,India,Brazil,United Kingdom,France,Russia,Turkey,Italy,Spain,Germany,Argentina,Iran,Colombia,Poland,Indonesia,Mexico,Ukraine,Netherlands,South Africa,Philippines,Malaysia,Canada,Czechia,Peru,Belgium,Thailand,Iraq,Vietnam,Romania,Chile,Japan,Portugal,Israel,Switzerland,Greece,Australia,Bangladesh,Sweden,Serbia,Slovakia,Austria,Hungary,Pakistan,Kazakhstan,Denmark,Jordan,Ireland,Morocco,Cuba,Georgia,Nepal,Bulgaria,Lebanon,Croatia,United Arab Emirates,Tunisia,Bolivia,Belarus,"Korea, South",Guatemala,Azerbaijan,Costa Rica,Saudi Arabia,Ecuador,Sri Lanka,Lithuania,Panama,Burma,Slovenia,Norway,Uruguay,Dominican Republic,Paraguay,West Bank and Gaza,Kuwait,Ethiopia,Venezuela,Mongolia,Egypt,Libya,Moldova,Honduras,Finland,Armenia,Kenya,Bosnia and Herzegovina,Oman,Bahrain,Latvia,Zambia,Qatar,Singapore,Estonia,Nigeria,North Macedonia,Botswana,Albania,Zimbabwe,Algeria,Cyprus,Mozambique,Uzbekistan,Montenegro,Kyrgyzstan,Kosovo,Afghanistan,Uganda,Namibia,Ghana,Rwanda,El Salvador,Luxembourg,Laos,Cambodia,China,Cameroon,Jamaica,Maldives,Trinidad and Tobago,Angola,Congo (Kinshasa),Malawi,Senegal,Cote d'Ivoire,Eswatini,Malta,Suriname,Fiji,Madagascar,Cabo Verde,Mauritania,Syria,Sudan,Guyana,Gabon,Iceland,Belize,Papua New Guinea,Burundi,Togo,Guinea,Barbados,Lesotho,Seychelles,Tanzania,Bahamas,Andorra,Mali,Haiti,Benin,Mauritius,Somalia,Congo (Brazzaville),Burkina Faso,Timor-Leste,Taiwan*,Nicaragua,Tajikistan,Saint Lucia,South Sudan,Brunei,Equatorial Guinea,New Zealand,Djibouti,Central African Republic,Gambia,San Marino,Yemen,Grenada,Eritrea,Niger,Dominica,Comoros,Sierra Leone,Liberia,Liechtenstein,Guinea-Bissau,Saint Vincent and the Grenadines,Chad,Monaco,Sao Tome and Principe,Antigua and Barbuda,Saint Kitts and Nevis,Bhutan,Summer Olympics 2020,Diamond Princess,Holy See,Solomon Islands,MS Zaandam,Palau,Vanuatu,Marshall Islands,Samoa,Kiribati,Micronesia,Tonga
443,2020-05-21,4106.0,3131.0,9277.0,18.0,504.0,7289.0,1003.0,2278.0,0.0,1121.0,99.0,1756.0,175.0,269.0,263.0,1733.0,272.0,0.0,0.0,68.0,90.0,938.0,96.0,1619.0,141.0,9.0,45.0,3.0,225.0,1488.0,1108.0,0.0,167.0,100.0,0.0,8.0,395.0,0.0,303.0,14.0,69.0,55.0,1046.0,109.0,107.0,11.0,0.0,182.0,30.0,10.0,4.0,43.0,412.0,0.0,946.0,21.0,8.0,642.0,27.0,63.0,87.0,10.0,2562.0,0.0,20.0,8.0,51.0,0.0,0.0,0.0,6.0,224.0,14.0,0.0,320.0,1.0,0.0,0.0,223.0,0.0,0.0,48.0,0.0,162.0,9.0,39.0,160.0,305.0,0.0,105.0,688.0,910.0,532.0,67.0,11.0,2.0,13.0,0.0,94.0,45.0,0.0,35.0,2.0,13.0,3.0,8.0,1.0,0.0,0.0,1.0,7.0,13.0,0.0,0.0,0.0,213.0,10.0,0.0,1.0,0.0,1.0,0.0,65.0,17.0,15.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,4.0,0.0,16.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2020-05-22,51717.0,3271.0,9470.0,8.0,351.0,7144.0,1121.0,2160.0,0.0,977.0,30.0,1712.0,144.0,279.0,219.0,2039.0,358.0,5.0,1154.0,92.0,63.0,877.0,99.0,1261.0,135.0,13.0,49.0,1.0,196.0,1350.0,333.0,1138.0,145.0,0.0,0.0,7.0,588.0,0.0,171.0,11.0,54.0,78.0,1452.0,253.0,121.0,4.0,0.0,97.0,28.0,10.0,21.0,42.0,0.0,33.0,1043.0,20.0,14.0,776.0,32.0,0.0,59.0,8.0,2963.0,0.0,16.0,9.0,30.0,8.0,0.0,7695.0,9.0,206.0,8.0,0.0,310.0,5.0,0.0,2.0,157.0,3.0,416.0,42.0,0.0,293.0,5.0,18.0,0.0,223.0,18.0,34.0,605.0,878.0,20.0,100.0,9.0,0.0,6.0,0.0,194.0,0.0,0.0,85.0,0.0,16.0,0.0,58.0,2.0,0.0,53.0,5.0,26.0,7.0,0.0,0.0,22.0,14.0,10.0,18.0,0.0,0.0,9.0,1.0,60.0,46.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,63.0,0.0,37.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,619.0,0.0,2.0,0.0,143.0,0.0,9.0,0.0,0.0,19.0,1.0,0.0,0.0,11.0,0.0,10.0,25.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2020-05-23,11104.0,2561.0,7157.0,7.0,338.0,8111.0,1491.0,2120.0,0.0,652.0,468.0,1796.0,143.0,246.0,192.0,2233.0,344.0,0.0,0.0,85.0,53.0,710.0,19.0,3067.0,32.0,6.0,53.0,0.0,410.0,1204.0,239.0,115.0,51.0,100.0,0.0,23.0,296.0,0.0,158.0,24.0,32.0,68.0,545.0,118.0,72.0,9.0,0.0,261.0,40.0,14.0,0.0,39.0,4.0,12.0,697.0,11.0,34.0,695.0,19.0,22.0,107.0,7.0,2233.0,0.0,40.0,11.0,4.0,4.0,0.0,0.0,13.0,282.0,34.0,2.0,232.0,23.0,0.0,2.0,254.0,1.0,83.0,0.0,0.0,62.0,0.0,48.0,27.0,369.0,0.0,0.0,620.0,887.0,18.0,167.0,24.0,0.0,6.0,0.0,170.0,33.0,0.0,40.0,0.0,18.0,10.0,44.0,0.0,0.0,27.0,5.0,0.0,10.0,0.0,0.0,3.0,0.0,9.0,19.0,0.0,1.0,0.0,0.0,105.0,42.0,0.0,4.0,0.0,0.0,3.0,47.0,0.0,0.0,52.0,1.0,57.0,0.0,0.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2020-05-24,5497.0,3307.0,7324.0,2.0,70.0,5363.0,1092.0,1639.0,0.0,565.0,202.0,1729.0,298.0,217.0,153.0,2555.0,179.0,0.0,996.0,72.0,33.0,680.0,34.0,1880.0,117.0,5.0,153.0,0.0,212.0,1602.0,169.0,9844.0,145.0,100.0,0.0,23.0,415.0,0.0,158.0,21.0,26.0,35.0,284.0,138.0,64.0,1.0,0.0,65.0,18.0,13.0,17.0,32.0,21.0,4.0,561.0,3.0,20.0,627.0,13.0,14.0,101.0,13.0,2284.0,3.0,14.0,3.0,0.0,2.0,0.0,0.0,2.0,279.0,9.0,9.0,370.0,1.0,0.0,2.0,179.0,0.0,261.0,29.0,0.0,128.0,3.0,18.0,85.0,122.0,0.0,0.0,657.0,994.0,6.0,89.0,11.0,0.0,6.0,7.0,358.0,0.0,3.0,33.0,1.0,23.0,3.0,35.0,0.0,0.0,20.0,10.0,63.0,9.0,0.0,0.0,8.0,43.0,11.0,16.0,0.0,0.0,5.0,5.0,40.0,31.0,37.0,3.0,0.0,0.0,4.0,13.0,8.0,4.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2020-05-25,12421.0,3014.0,3922.0,10.0,582.0,5499.0,1321.0,1502.0,0.0,918.0,267.0,1912.0,249.0,82.0,240.0,2473.0,126.0,0.0,817.0,74.0,34.0,653.0,104.0,1154.0,25.0,7.0,73.0,5.0,231.0,1154.0,199.0,273.0,131.0,100.0,0.0,21.0,433.0,0.0,63.0,6.0,75.0,21.0,832.0,163.0,64.0,8.0,0.0,71.0,15.0,4.0,25.0,22.0,0.0,8.0,601.0,2.0,18.0,294.0,49.0,16.0,134.0,8.0,2148.0,14443.0,21.0,29.0,0.0,1.0,6.0,0.0,11.0,152.0,37.0,0.0,504.0,7.0,40.0,1.0,93.0,1.0,89.0,5.0,300.0,81.0,19.0,16.0,0.0,166.0,0.0,0.0,1193.0,862.0,6.0,48.0,17.0,0.0,6.0,0.0,-37.0,0.0,20.0,42.0,0.0,12.0,6.0,22.0,1.0,0.0,72.0,1.0,139.0,14.0,0.0,0.0,9.0,0.0,27.0,11.0,0.0,0.0,20.0,0.0,59.0,38.0,2.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,45.0,0.0,103.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2020-05-26,5745.0,3571.0,4760.0,0.0,680.0,12331.0,1492.0,2677.0,0.0,768.0,168.0,1724.0,246.0,744.0,235.0,2256.0,341.0,0.0,824.0,89.0,62.0,701.0,88.0,1957.0,23.0,1.0,41.0,0.0,244.0,1613.0,198.0,274.0,100.0,0.0,0.0,8.0,245.0,0.0,147.0,15.0,44.0,125.0,828.0,98.0,80.0,107.0,0.0,107.0,5.0,11.0,43.0,18.0,1.0,11.0,325.0,10.0,30.0,637.0,20.0,15.0,78.0,6.0,2782.0,0.0,17.0,15.0,100.0,1.0,0.0,0.0,9.0,249.0,38.0,8.0,685.0,8.0,0.0,4.0,127.0,0.0,82.0,20.0,0.0,75.0,3.0,25.0,134.0,185.0,29.0,0.0,1481.0,706.0,14.0,74.0,14.0,1.0,8.0,0.0,171.0,0.0,0.0,29.0,0.0,23.0,0.0,31.0,0.0,0.0,247.0,6.0,15.0,2.0,0.0,0.0,6.0,131.0,29.0,42.0,0.0,0.0,3.0,4.0,50.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,34.0,0.0,18.0,0.0,0.0,0.0,1.0,171.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,59.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2020-05-27,6606.0,3472.0,8054.0,5.0,705.0,11079.0,1286.0,2443.0,0.0,853.0,182.0,1739.0,600.0,310.0,180.0,2126.0,420.0,3.0,710.0,94.0,42.0,896.0,100.0,3263.0,145.0,2.0,52.0,6.0,288.0,2625.0,163.0,253.0,62.0,100.0,0.0,19.0,346.0,0.0,210.0,5.0,46.0,20.0,1089.0,155.0,62.0,0.0,1029.0,97.0,15.0,20.0,28.0,32.0,3.0,1.0,389.0,0.0,12.0,837.0,45.0,204.0,78.0,5.0,2572.0,422.0,20.0,4.0,1000.0,2.0,8.0,0.0,12.0,256.0,10.0,0.0,640.0,14.0,0.0,6.0,178.0,0.0,0.0,13.0,0.0,35.0,3.0,23.0,110.0,214.0,0.0,443.0,1439.0,832.0,9.0,116.0,17.0,0.0,9.0,0.0,211.0,0.0,0.0,32.0,0.0,28.0,3.0,10.0,0.0,0.0,95.0,1.0,104.0,8.0,2.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,25.0,0.0,21.0,16.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,246.0,5.0,38.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,12.0,14.0,0.0,0.0,3.0,0.0,158.0,0.0,0.0,0.0,0.0,12.0,106.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2020-05-28,8483.0,3171.0,10957.0,1.0,607.0,8785.0,1576.0,3503.0,0.0,540.0,268.0,1812.0,21.0,230.0,183.0,2207.0,444.0,1.0,919.0,92.0,86.0,713.0,90.0,3273.0,107.0,14.0,67.0,0.0,467.0,2575.0,123.0,288.0,118.0,0.0,0.0,-3.0,500.0,0.0,161.0,5.0,58.0,140.0,2074.0,132.0,74.0,-89.0,0.0,217.0,10.0,16.0,4.0,53.0,7.0,4.0,314.0,9.0,49.0,737.0,23.0,72.0,125.0,7.0,3531.0,0.0,13.0,6.0,0.0,0.0,2.0,0.0,4.0,162.0,10.0,3.0,752.0,10.0,0.0,0.0,154.0,1.0,239.0,13.0,400.0,32.0,13.0,37.0,0.0,267.0,0.0,0.0,2116.0,1018.0,13.0,91.0,16.0,0.0,11.0,3.0,148.0,190.0,11.0,26.0,0.0,23.0,7.0,71.0,0.0,0.0,0.0,0.0,111.0,12.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,100.0,24.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,14.0,277.0,0.0,1.0,0.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,45.0,0.0,47.0,0.0,1.0,0.0,99.0,0.0,0.0,1.0,0.0,7.0,56.0,0.0,0.0,28.0,1.0,0.0,0.0,7.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2020-05-29,6455.0,11707.0,11872.0,5.0,612.0,8264.0,1594.0,2240.0,0.0,885.0,171.0,1943.0,555.0,132.0,252.0,2962.0,495.0,0.0,723.0,122.0,66.0,944.0,40.0,3349.0,110.0,0.0,73.0,1.0,200.0,2483.0,117.0,274.0,36.0,0.0,0.0,29.0,590.0,0.0,86.0,6.0,61.0,28.0,1826.0,157.0,60.0,10.0,0.0,76.0,26.0,3.0,19.0,51.0,6.0,8.0,412.0,8.0,11.0,730.0,35.0,83.0,103.0,7.0,2460.0,765.0,9.0,3.0,161.0,4.0,1.0,0.0,26.0,314.0,11.0,0.0,575.0,6.0,0.0,0.0,152.0,0.0,155.0,0.0,0.0,10.0,17.0,22.0,219.0,281.0,4.0,0.0,5205.0,1337.0,36.0,105.0,30.0,0.0,28.0,0.0,145.0,0.0,2.0,34.0,0.0,22.0,19.0,50.0,3.0,0.0,9.0,2.0,13.0,12.0,0.0,0.0,11.0,1330.0,5.0,0.0,0.0,0.0,19.0,5.0,52.0,44.0,0.0,13.0,0.0,0.0,10.0,0.0,6.0,0.0,67.0,0.0,41.0,2.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2020-05-30,10015.0,4309.0,11416.0,15.0,465.0,8212.0,1021.0,2789.0,0.0,663.0,0.0,1896.0,248.0,324.0,523.0,2244.0,377.0,0.0,1023.0,88.0,95.0,612.0,46.0,3656.0,87.0,16.0,66.0,0.0,217.0,1833.0,54.0,275.0,40.0,100.0,0.0,9.0,360.0,0.0,82.0,18.0,173.0,118.0,1140.0,163.0,87.0,0.0,0.0,130.0,35.0,24.0,13.0,48.0,3.0,4.0,449.0,4.0,140.0,574.0,7.0,58.0,202.0,5.0,1870.0,0.0,27.0,5.0,1874.0,0.0,0.0,0.0,2.0,291.0,53.0,0.0,883.0,11.0,0.0,1.0,182.0,9.0,177.0,17.0,0.0,20.0,26.0,28.0,0.0,126.0,0.0,0.0,5235.0,1096.0,12.0,159.0,19.0,0.0,6.0,1.0,127.0,6.0,6.0,55.0,0.0,25.0,9.0,44.0,0.0,0.0,119.0,3.0,16.0,0.0,0.0,1.0,4.0,242.0,1.0,209.0,0.0,0.0,28.0,0.0,23.0,15.0,0.0,11.0,0.0,0.0,1.0,12.0,0.0,0.0,456.0,0.0,13.0,0.0,0.0,0.0,13.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,13.0,2.0,0.0,0.0,5.0,0.0,2.0,29.0,2.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2020-05-31,28297.0,4916.0,5663.0,3.0,87.0,4414.0,989.0,1874.0,0.0,444.0,548.0,2021.0,97.0,255.0,293.0,2525.0,227.0,0.0,693.0,101.0,23.0,696.0,12.0,761.0,118.0,2.0,46.0,0.0,210.0,2296.0,75.0,223.0,67.0,100.0,0.0,4.0,406.0,0.0,92.0,10.0,73.0,5.0,812.0,184.0,35.0,15.0,0.0,58.0,14.0,5.0,1.0,10.0,4.0,9.0,386.0,10.0,79.0,550.0,17.0,29.0,101.0,11.0,3559.0,402.0,20.0,5.0,100.0,8.0,1.0,0.0,3.0,1002.0,11.0,4.0,1230.0,1.0,0.0,0.0,344.0,2.0,126.0,1.0,0.0,69.0,14.0,31.0,286.0,847.0,0.0,0.0,4451.0,972.0,2.0,151.0,17.0,0.0,15.0,0.0,199.0,0.0,1.0,54.0,0.0,57.0,12.0,25.0,0.0,0.0,407.0,6.0,9.0,18.0,0.0,0.0,3.0,0.0,21.0,47.0,0.0,0.0,20.0,0.0,40.0,50.0,21.0,9.0,0.0,0.0,3.0,26.0,6.0,3.0,151.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,7.0,0.0,21.0,18.0,0.0,0.0,2.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2020-06-01,13473.0,3902.0,4525.0,31.0,85.0,3631.0,974.0,848.0,0.0,280.0,185.0,2156.0,1352.0,178.0,329.0,3193.0,515.0,1.0,482.0,70.0,51.0,878.0,84.0,1299.0,32.0,2.0,119.0,14.0,170.0,2219.0,121.0,143.0,90.0,0.0,0.0,8.0,816.0,0.0,28.0,2.0,3.0,9.0,1027.0,183.0,50.0,13.0,0.0,434.0,17.0,19.0,1.0,16.0,3.0,5.0,406.0,4.0,169.0,262.0,24.0,60.0,80.0,7.0,1864.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,334.0,11.0,0.0,1513.0,8.0,0.0,0.0,410.0,0.0,41.0,12.0,0.0,16.0,4.0,26.0,0.0,397.0,0.0,133.0,3147.0,767.0,1.0,115.0,17.0,0.0,5.0,0.0,146.0,0.0,6.0,22.0,0.0,11.0,2.0,100.0,0.0,2.0,0.0,6.0,23.0,12.0,0.0,0.0,9.0,61.0,11.0,35.0,0.0,0.0,6.0,0.0,57.0,32.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0,0.0,0.0,0.0,0.0,1.0,4.0,28.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,2.0,0.0,11.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2020-06-02,5637.0,4531.0,12558.0,3.0,372.0,11088.0,974.0,1737.0,0.0,977.0,188.0,2073.0,1305.0,277.0,298.0,2784.0,408.0,1.0,1022.0,84.0,66.0,634.0,44.0,750.0,15.0,1.0,233.0,5.0,100.0,41227.0,122.0,317.0,56.0,0.0,0.0,10.0,523.0,0.0,40.0,4.0,33.0,4.0,1813.0,354.0,77.0,14.0,0.0,517.0,1.0,10.0,45.0,33.0,4.0,11.0,388.0,1.0,161.0,419.0,21.0,29.0,56.0,6.0,1484.0,427.0,12.0,8.0,0.0,5.0,0.0,0.0,2.0,182.0,10.0,0.0,1382.0,14.0,32.0,0.0,380.0,0.0,116.0,14.0,0.0,25.0,17.0,22.0,130.0,337.0,15.0,0.0,2599.0,709.0,7.0,118.0,26.0,3.0,14.0,0.0,173.0,0.0,1.0,49.0,0.0,38.0,0.0,22.0,10.0,0.0,39.0,7.0,97.0,3.0,0.0,0.0,2.0,47.0,34.0,120.0,0.0,0.0,28.0,0.0,96.0,34.0,4.0,17.0,0.0,0.0,11.0,44.0,28.0,4.0,103.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,132.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,25.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2020-06-03,15390.0,3786.0,14979.0,-12.0,643.0,8957.0,931.0,846.0,0.0,844.0,187.0,2129.0,1482.0,288.0,471.0,2931.0,377.0,0.0,1369.0,90.0,61.0,781.0,63.0,3062.0,25.0,2.0,587.0,4.0,274.0,4575.0,117.0,210.0,30.0,100.0,0.0,12.0,470.0,0.0,86.0,3.0,43.0,30.0,1205.0,299.0,63.0,12.0,609.0,456.0,3.0,6.0,12.0,83.0,5.0,7.0,427.0,0.0,209.0,976.0,32.0,105.0,101.0,3.0,2369.0,0.0,13.0,11.0,5.0,2.0,0.0,0.0,7.0,149.0,13.0,0.0,1469.0,15.0,0.0,0.0,523.0,0.0,125.0,54.0,0.0,27.0,54.0,29.0,33.0,3.0,0.0,0.0,1506.0,407.0,18.0,89.0,10.0,0.0,7.0,0.0,151.0,0.0,11.0,106.0,0.0,46.0,4.0,72.0,0.0,0.0,146.0,2.0,26.0,13.0,2.0,0.0,4.0,0.0,5.0,36.0,0.0,0.0,10.0,9.0,109.0,29.0,3.0,8.0,0.0,0.0,10.0,1.0,2.0,3.0,86.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,65.0,5.0,1.0,0.0,0.0,6.0,2.0,19.0,0.0,0.0,0.0,45.0,0.0,33.0,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,2.0,0.0,0.0,9.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2020-06-04,5744.0,4379.0,16346.0,7.0,521.0,8638.0,926.0,957.0,0.0,456.0,97.0,2279.0,1148.0,213.0,486.0,2078.0,630.0,0.0,1629.0,95.0,28.0,678.0,60.0,3909.0,89.0,0.0,243.0,0.0,119.0,4883.0,83.0,244.0,43.0,0.0,0.0,35.0,571.0,0.0,58.0,1.0,45.0,15.0,1070.0,366.0,70.0,5.0,0.0,329.0,9.0,4.0,12.0,116.0,7.0,10.0,419.0,3.0,151.0,991.0,7.0,50.0,72.0,2.0,806.0,0.0,3.0,17.0,100.0,3.0,1.0,411.0,11.0,250.0,0.0,5.0,1473.0,4.0,0.0,21.0,406.0,0.0,146.0,31.0,300.0,14.0,39.0,12.0,606.0,318.0,0.0,0.0,1926.0,322.0,13.0,206.0,16.0,0.0,0.0,2.0,79.0,0.0,5.0,73.0,0.0,27.0,24.0,63.0,0.0,0.0,57.0,9.0,28.0,13.0,0.0,0.0,11.0,29.0,7.0,4.0,0.0,0.0,3.0,0.0,99.0,54.0,0.0,14.0,0.0,3.0,5.0,1.0,8.0,0.0,114.0,7.0,17.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,3.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
